Name,Price,Set,Rarity
Screaming Shield,0.04,RNA,Uncommon
Scuttlegator,0.04,RNA,Common
Senate Courier,0.04,RNA,Common
Sharktocrab,0.04,RNA,Uncommon
Skewer the Critics,0.04,RNA,Common
Sky Tether,0.04,RNA,Uncommon
Sphinx of the Guildpact,0.04,RNA,Uncommon
Spire Mangler,0.04,RNA,Uncommon
Spirit of the Spires,0.04,RNA,Uncommon
Summary Judgment,0.04,RNA,Common
Swirling Torrent,0.04,RNA,Uncommon
Syndicate Messenger,0.04,RNA,Common
Zhur-Taa Goblin,0.04,RNA,Uncommon
Aeromunculus,0.03,RNA,Common
Angelic Exaltation,0.03,RNA,Uncommon
Applied Biomancy,0.03,RNA,Common
Archway Angel,0.03,RNA,Uncommon
Arresters Zeal,0.03,RNA,Common
Azorius Knight-Arbiter,0.03,RNA,Common
Azorius Locket,0.03,RNA,Common
Bankrupt in Blood,0.03,RNA,Uncommon
Basilica Bell-Haunt,0.03,RNA,Uncommon
Biogenic Upgrade,0.03,RNA,Uncommon
Bloodmist Infiltrator,0.03,RNA,Uncommon
Carrion Imp,0.03,RNA,Common
Catacomb Crocodile,0.03,RNA,Common
Cavalcade of Calamity,0.03,RNA,Uncommon
Chillbringer,0.03,RNA,Common
Clamor Shaman,0.03,RNA,Uncommon
Clan Guildmage,0.03,RNA,Uncommon
Clear the Mind,0.03,RNA,Common
Collision  Colossus,0.03,RNA,Uncommon
Consecrate  Consume,0.03,RNA,Uncommon
Cry of the Carnarium,0.03,RNA,Uncommon
Dagger Caster,0.03,RNA,Uncommon
Dead Revels,0.03,RNA,Common
Debtors Transport,0.03,RNA,Common
Depose  Deploy,0.03,RNA,Uncommon
Drill Bit,0.03,RNA,Uncommon
Electrodominance,0.03,RNA,Rare
Essence Capture,0.03,RNA,Uncommon
Eyes Everywhere,0.03,RNA,Uncommon
Faerie Duelist,0.03,RNA,Common
Final Payment,0.03,RNA,Common
Footlight Fiend,0.03,RNA,Common
Forbidding Spirit,0.03,RNA,Uncommon
Forest,0.03,RNA,Basic Land
Frilled Mystic,0.03,RNA,Uncommon
Galloping Lizrog,0.03,RNA,Uncommon
Gate Colossus,0.03,RNA,Uncommon
Gatebreaker Ram,0.03,RNA,Uncommon
Gates Ablaze,0.03,RNA,Uncommon
Gateway Plaza,0.03,RNA,Common
Goblin Gathering,0.03,RNA,Common
Grasping Thrull,0.03,RNA,Common
Gravel-Hide Goblin,0.03,RNA,Common
Grotesque Demise,0.03,RNA,Common
Growth Spiral,0.03,RNA,Common
Gruul Locket,0.03,RNA,Common
Gutterbones,0.03,RNA,Rare
Gyre Engineer,0.03,RNA,Uncommon
High Alert,0.03,RNA,Uncommon
Ill-Gotten Inheritance,0.03,RNA,Common
Impassioned Orator,0.03,RNA,Common
Imperious Oligarch,0.03,RNA,Common
Incubation  Incongruity,0.03,RNA,Uncommon
Island,0.03,RNA,Basic Land
Junktroller,0.03,RNA,Uncommon
Justiciars Portal,0.03,RNA,Common
Knight of Sorrows,0.03,RNA,Common
Lawmages Binding,0.03,RNA,Common
Mammoth Spider,0.03,RNA,Common
Ministrant of Obligation,0.03,RNA,Uncommon
Mortify,0.03,RNA,Uncommon
Mountain,0.03,RNA,Basic Land
Open the Gates,0.03,RNA,Common
Orzhov Enforcer,0.03,RNA,Uncommon
Orzhov Locket,0.03,RNA,Common
Orzhov Racketeers,0.03,RNA,Uncommon
Persistent Petitioners,0.03,RNA,Common
Pitiless Pontiff,0.03,RNA,Uncommon
Plague Wight,0.03,RNA,Common
Plains,0.03,RNA,Basic Land
Prime Speaker Vannifar,0.03,RNA,Mythic
Pteramander,0.03,RNA,Uncommon
Rakdos Firewheeler,0.03,RNA,Uncommon
Rakdos Locket,0.03,RNA,Common
Rally to Battle,0.03,RNA,Uncommon
Regenesis,0.03,RNA,Uncommon
Resolute Watchdog,0.03,RNA,Uncommon
Rhythm of the Wild,0.03,RNA,Uncommon
Root Snare,0.03,RNA,Common
Rubble Reading,0.03,RNA,Common
Rubble Slinger,0.03,RNA,Common
Rubblebelt Runner,0.03,RNA,Common
Rumbling Ruin,0.03,RNA,Uncommon
Sages Row Savant,0.03,RNA,Common
Sagittars Volley,0.03,RNA,Common
Saruli Caretaker,0.03,RNA,Common
Savage Smash,0.03,RNA,Common
Scrabbling Claws,0.03,RNA,Uncommon
Senate Guildmage,0.03,RNA,Uncommon
Sentinels Mark,0.03,RNA,Uncommon
Shimmer of Possibility,0.03,RNA,Common
Silhana Wayfinder,0.03,RNA,Uncommon
Simic Locket,0.03,RNA,Common
Skatewing Spy,0.03,RNA,Uncommon
Skitter Eel,0.03,RNA,Common
Slimebind,0.03,RNA,Common
Smelt-Ward Ignus,0.03,RNA,Uncommon
Spear Spewer,0.03,RNA,Common
Sphinx of New Prahv,0.03,RNA,Uncommon
Sphinxs Insight,0.03,RNA,Common
Steeple Creeper,0.03,RNA,Common
Stony Strength,0.03,RNA,Common
Storm Strike,0.03,RNA,Common
Sunder Shaman,0.03,RNA,Uncommon
Swamp,0.03,RNA,Basic Land
Sylvan Brushstrider,0.03,RNA,Common
Syndicate Guildmage,0.03,RNA,Uncommon
Tenth District Veteran,0.03,RNA,Common
Territorial Boar,0.03,RNA,Common
Thirsting Shade,0.03,RNA,Common
Thought Collapse,0.03,RNA,Common
Tin Street Dodger,0.03,RNA,Uncommon
Titanic Brawl,0.03,RNA,Common
Tithe Taker,0.03,RNA,Rare
Tower Defense,0.03,RNA,Uncommon
Trollbred Guardian,0.03,RNA,Uncommon
Twilight Panther,0.03,RNA,Common
Unbreakable Formation,0.03,RNA,Rare
Vindictive Vampire,0.03,RNA,Uncommon
Vizkopa Vampire,0.03,RNA,Common
Wall of Lost Thoughts,0.03,RNA,Uncommon
Wilderness Reclamation,0.03,RNA,Uncommon
Windstorm Drake,0.03,RNA,Uncommon
Wrecking Beast,0.03,RNA,Common
Amplifire,0.02,RNA,Rare
Angel of Grace,0.02,RNA,Mythic
Awaken the Erstwhile,0.02,RNA,Rare
Bedeck  Bedazzle,0.02,RNA,Rare
Bedevil,0.02,RNA,Rare
Benthic Biomancer,0.02,RNA,Rare
Biomancers Familiar,0.02,RNA,Rare
Emergency Powers,0.02,RNA,Mythic
End-Raze Forerunners,0.02,RNA,Rare
Ethereal Absolution,0.02,RNA,Rare
Font of Agonies,0.02,RNA,Rare
Glass of the Guildpact,0.02,RNA,Rare
Growth-Chamber Guardian,0.02,RNA,Rare
Gruul Spellbreaker,0.02,RNA,Rare
Hero of Precinct One,0.02,RNA,Rare
Immolation Shaman,0.02,RNA,Rare
Incubation Druid,0.02,RNA,Rare
Judith the Scourge Diva,0.02,RNA,Rare
Kayas Wrath,0.02,RNA,Rare
Lumbering Battlement,0.02,RNA,Rare
Mass Manipulation,0.02,RNA,Rare
Mesmerizing Benthid,0.02,RNA,Mythic
Mirror March,0.02,RNA,Rare
Nikya of the Old Ways,0.02,RNA,Rare
Pestilent Spirit,0.02,RNA,Rare
Precognitive Perception,0.02,RNA,Rare
Rakdos the Showstopper,0.02,RNA,Mythic
Rampage of the Clans,0.02,RNA,Rare
Repudiate  Replicate,0.02,RNA,Rare
Revival  Revenge,0.02,RNA,Rare
Rix Maadi Reveler,0.02,RNA,Rare
Seraph of the Scales,0.02,RNA,Mythic
Simic Ascendancy,0.02,RNA,Rare
Skarrgan Hellkite,0.02,RNA,Mythic
Sphinx of Foresight,0.02,RNA,Rare
Teysa Karlov,0.02,RNA,Rare
Theater of Horrors,0.02,RNA,Rare
Thrash  Threat,0.02,RNA,Rare
Tome of the Guildpact,0.02,RNA,Rare
Verity Circle,0.02,RNA,Rare
Warrant  Warden,0.02,RNA,Rare
Zegana Utopian Speaker,0.02,RNA,Rare
"Tabletop
 723","DECLINING CARDS
47▼","PRICE CHANGE
-3.71","RISING CARDS
18▲"
Mana Drain,54.99,IMA,Mythic
Consecrated Sphinx,51.87,IMA,Mythic
Avacyn Angel of Hope,46.60,IMA,Mythic
Necropotence,40.59,IMA,Mythic
Aether Vial,30.54,IMA,Rare
Serra Ascendant,26.14,IMA,Rare
Archangel of Thune,23.14,IMA,Mythic
Flusterstorm,23.06,IMA,Rare
Horizon Canopy,22.53,IMA,Rare
Kokusho the Evening Star,21.55,IMA,Rare
Elesh Norn Grand Cenobite,21.46,IMA,Mythic
Jin-Gitaxias Core Augur,20.97,IMA,Mythic
Vorinclex Voice of Hunger,20.63,IMA,Mythic
Auriok Champion,17.38,IMA,Rare
Cryptic Command,17.25,IMA,Rare
Thoughtseize,15.99,IMA,Rare
Sheoldred Whispering One,15.02,IMA,Mythic
Ob Nixilis the Fallen,12.36,IMA,Mythic
Kiki-Jiki Mirror Breaker,11.79,IMA,Mythic
Bloodghast,11.50,IMA,Rare
Mishras Bauble,11.00,IMA,Uncommon
Graven Cairns,9.37,IMA,Rare
Urabrask the Hidden,8.99,IMA,Mythic
Glimpse the Unthinkable,8.63,IMA,Rare
Genesis Wave,8.49,IMA,Rare
Supreme Verdict,8.17,IMA,Rare
Primeval Titan,6.38,IMA,Mythic
Grove of the Burnwillows,6.14,IMA,Rare
Magus of the Moon,5.99,IMA,Rare
Rune-Scarred Demon,5.99,IMA,Rare
Mindcrank,5.69,IMA,Uncommon
Keiga the Tide Star,5.50,IMA,Rare
Thran Dynamo,4.99,IMA,Uncommon
Dragon Tempest,4.77,IMA,Uncommon
Ancestral Vision,4.25,IMA,Rare
Thundermaw Hellkite,4.10,IMA,Mythic
Windfall,3.99,IMA,Uncommon
River of Tears,3.85,IMA,Rare
Lotus Cobra,3.69,IMA,Rare
Oblivion Stone,3.49,IMA,Rare
Austere Command,3.17,IMA,Rare
Yosei the Morning Star,3.02,IMA,Rare
Teferi Mage of Zhalfir,2.85,IMA,Rare
Swords to Plowshares,2.54,IMA,Uncommon
Sanguine Bond,2.40,IMA,Uncommon
Knight of the Reliquary,2.03,IMA,Rare
Ryusei the Falling Star,2.00,IMA,Rare
Nimbus Maze,1.81,IMA,Rare
Crucible of Fire,1.57,IMA,Rare
Restoration Angel,1.49,IMA,Rare
Monastery Swiftspear,1.48,IMA,Uncommon
Anger of the Gods,1.45,IMA,Rare
Star Compass,1.33,IMA,Common
Bladewing the Risen,1.27,IMA,Uncommon
Natures Claim,1.17,IMA,Common
Lightning Helix,1.10,IMA,Uncommon
Mind Stone,1.10,IMA,Common
Angelic Accord,1.05,IMA,Uncommon
Corpsejack Menace,1.00,IMA,Uncommon
Scourge of Valkas,1.00,IMA,Rare
Serum Powder,0.99,IMA,Rare
Emeria Angel,0.98,IMA,Rare
Aetherize,0.94,IMA,Uncommon
Abyssal Persecutor,0.92,IMA,Rare
Assault Formation,0.91,IMA,Uncommon
Channel,0.91,IMA,Mythic
Jugan the Rising Star,0.86,IMA,Rare
Obstinate Baloth,0.77,IMA,Rare
Rift Bolt,0.75,IMA,Uncommon
Blood Baron of Vizkopa,0.63,IMA,Rare
Malfegor,0.63,IMA,Rare
Indulgent Tormentor,0.60,IMA,Uncommon
Genesis Hydra,0.57,IMA,Rare
Savageborn Hydra,0.55,IMA,Rare
Bogardan Hellkite,0.50,IMA,Rare
Curse of Predation,0.50,IMA,Rare
Guardian Idol,0.50,IMA,Common
Inspiring Call,0.50,IMA,Uncommon
Night of Souls Betrayal,0.50,IMA,Rare
Palladium Myr,0.50,IMA,Uncommon
Rampaging Baloths,0.50,IMA,Rare
Thought Scour,0.50,IMA,Common
Path of Bravery,0.49,IMA,Rare
Distortion Strike,0.47,IMA,Uncommon
Firemane Angel,0.47,IMA,Rare
Condescend,0.44,IMA,Uncommon
Hypersonic Dragon,0.44,IMA,Rare
Search for Tomorrow,0.44,IMA,Common
Dragonlords Servant,0.43,IMA,Common
Spiritmonger,0.43,IMA,Rare
Burrenton Forge-Tender,0.42,IMA,Uncommon
Fog Bank,0.42,IMA,Uncommon
Abzan Battle Priest,0.40,IMA,Uncommon
Carven Caryatid,0.40,IMA,Uncommon
Charmbreaker Devils,0.40,IMA,Rare
Dimir Aqueduct,0.40,IMA,Uncommon
Jaces Phantasm,0.40,IMA,Common
Lord of the Pit,0.40,IMA,Rare
Overgrown Battlement,0.40,IMA,Uncommon
Azorius Charm,0.39,IMA,Uncommon
Day of the Dragons,0.39,IMA,Rare
Pristine Talisman,0.39,IMA,Uncommon
Simic Growth Chamber,0.39,IMA,Uncommon
Vizkopa Guildmage,0.39,IMA,Uncommon
Wall of Roots,0.39,IMA,Common
Sphinx of Uthuun,0.37,IMA,Rare
Trepanation Blade,0.36,IMA,Uncommon
Emerge Unscathed,0.35,IMA,Common
Gruul Turf,0.35,IMA,Uncommon
Heroes Bane,0.35,IMA,Uncommon
Hoarding Dragon,0.35,IMA,Uncommon
Orzhov Basilica,0.35,IMA,Uncommon
Rosheen Meanderer,0.35,IMA,Uncommon
Simic Sky Swallower,0.35,IMA,Rare
Blizzard Specter,0.34,IMA,Uncommon
Ajanis Pridemate,0.33,IMA,Uncommon
Rakdos Carnarium,0.33,IMA,Uncommon
Electrolyze,0.32,IMA,Uncommon
Selesnya Sanctuary,0.32,IMA,Uncommon
Golgari Rot Farm,0.31,IMA,Uncommon
Mana Leak,0.31,IMA,Common
Dissolve,0.30,IMA,Common
Doom Blade,0.30,IMA,Uncommon
Guttersnipe,0.30,IMA,Uncommon
Manakin,0.30,IMA,Common
Sandstone Oracle,0.30,IMA,Uncommon
Boros Garrison,0.29,IMA,Uncommon
Fireball,0.29,IMA,Uncommon
Izzet Boilerworks,0.29,IMA,Uncommon
Abzan Falconer,0.28,IMA,Uncommon
Wrench Mind,0.28,IMA,Common
Bubbling Cauldron,0.26,IMA,Uncommon
Lead the Stampede,0.26,IMA,Common
Radiant Fountain,0.26,IMA,Common
Staggershock,0.26,IMA,Uncommon
Azorius Chancery,0.25,IMA,Uncommon
Balustrade Spy,0.25,IMA,Common
Bladewings Thrall,0.25,IMA,Uncommon
Bogbrew Witch,0.25,IMA,Uncommon
Cephalid Broker,0.25,IMA,Uncommon
Chronicler of Heroes,0.25,IMA,Uncommon
Coordinated Assault,0.25,IMA,Uncommon
Disenchant,0.25,IMA,Common
Draconic Roar,0.25,IMA,Common
Dragonloft Idol,0.25,IMA,Uncommon
Duress,0.25,IMA,Common
Enlarge,0.25,IMA,Uncommon
Eternal Thirst,0.25,IMA,Common
Foul-Tongue Invocation,0.25,IMA,Common
Haunting Hymn,0.25,IMA,Uncommon
Hunting Pack,0.25,IMA,Uncommon
Illusory Ambusher,0.25,IMA,Uncommon
Illusory Angel,0.25,IMA,Uncommon
Jaddi Offshoot,0.25,IMA,Common
Jungle Barrier,0.25,IMA,Uncommon
Kiln Fiend,0.25,IMA,Common
Kolaghan Monument,0.25,IMA,Uncommon
Lure,0.25,IMA,Uncommon
Mahamoti Djinn,0.25,IMA,Uncommon
Mark of Mutiny,0.25,IMA,Common
Mer-Ek Nightblade,0.25,IMA,Uncommon
Mnemonic Wall,0.25,IMA,Common
Noxious Dragon,0.25,IMA,Uncommon
Pentarch Ward,0.25,IMA,Common
Prodigal Pyromancer,0.25,IMA,Uncommon
Repeal,0.25,IMA,Common
Seeker of the Way,0.25,IMA,Common
Serra Angel,0.25,IMA,Uncommon
Shimmering Grotto,0.25,IMA,Common
Skywise Teachings,0.25,IMA,Uncommon
Sultai Flayer,0.25,IMA,Uncommon
Tavern Swindler,0.25,IMA,Uncommon
Ulcerate,0.25,IMA,Uncommon
Undercity Troll,0.25,IMA,Uncommon
Wight of Precinct Six,0.25,IMA,Common
Wing Shards,0.25,IMA,Uncommon
Darksteel Axe,0.24,IMA,Common
Doomed Traveler,0.24,IMA,Common
Doorkeeper,0.24,IMA,Common
Evolving Wilds,0.24,IMA,Common
Fury Charm,0.24,IMA,Common
Great Teachers Decree,0.24,IMA,Uncommon
Pillar of Flame,0.24,IMA,Common
Surreal Memoir,0.24,IMA,Uncommon
Topan Freeblade,0.24,IMA,Uncommon
Ainok Bond-Kin,0.23,IMA,Common
Survival Cache,0.23,IMA,Common
Tormenting Voice,0.23,IMA,Common
Virulent Swipe,0.23,IMA,Common
Angel of Mercy,0.22,IMA,Common
Scion of Ugin,0.22,IMA,Common
Guided Strike,0.21,IMA,Common
Hammerhand,0.21,IMA,Common
Jhessian Thief,0.21,IMA,Common
Phantom Tiger,0.21,IMA,Common
Phyrexian Rager,0.21,IMA,Common
Shriekgeist,0.21,IMA,Common
Aerial Predation,0.20,IMA,Common
Amass the Components,0.20,IMA,Common
Bala Ged Scorpion,0.20,IMA,Common
Battle-Rattle Shaman,0.20,IMA,Common
Bewilder,0.20,IMA,Common
Borderland Marauder,0.20,IMA,Common
Butchers Glee,0.20,IMA,Common
Child of Night,0.20,IMA,Common
Crowned Ceratok,0.20,IMA,Common
Dead Reveler,0.20,IMA,Common
Diminish,0.20,IMA,Common
Dragon Bell Monk,0.20,IMA,Common
Dragon Egg,0.20,IMA,Common
Durkwood Baloth,0.20,IMA,Common
Duskdale Wurm,0.20,IMA,Common
Elusive Spellfist,0.20,IMA,Common
Festering Newt,0.20,IMA,Common
Furnace Whelp,0.20,IMA,Common
Greater Basilisk,0.20,IMA,Common
Grisly Spectacle,0.20,IMA,Common
Guard Duty,0.20,IMA,Common
Heat Ray,0.20,IMA,Common
Hunt the Weak,0.20,IMA,Common
Ionas Judgment,0.20,IMA,Common
Ivy Elemental,0.20,IMA,Common
Keldon Halberdier,0.20,IMA,Common
Moonglove Extract,0.20,IMA,Common
Nantuko Shaman,0.20,IMA,Common
Netcaster Spider,0.20,IMA,Common
Ojutais Breath,0.20,IMA,Common
Phantom Monster,0.20,IMA,Common
Preys Vengeance,0.20,IMA,Common
Rakdos Drake,0.20,IMA,Common
Riverwheel Aerialists,0.20,IMA,Common
Rotfeaster Maggot,0.20,IMA,Common
Splatter Thug,0.20,IMA,Common
Student of Ojutai,0.20,IMA,Common
Sustainer of the Realm,0.20,IMA,Common
Thrill-Kill Assassin,0.20,IMA,Common
Vent Sentinel,0.20,IMA,Common
Wildsize,0.20,IMA,Common
Benevolent Ancestor,0.19,IMA,Common
Blinding Mage,0.19,IMA,Common
Earth Elemental,0.19,IMA,Common
Frost Lynx,0.19,IMA,Common
Reave Soul,0.19,IMA,Common
Stalwart Aven,0.19,IMA,Common
Trumpet Blast,0.19,IMA,Common
Claustrophobia,0.18,IMA,Common
Infantry Veteran,0.18,IMA,Common
Runed Servitor,0.18,IMA,Common
Timberland Guide,0.18,IMA,Common
Mishras Bauble,37.96,IMA,Uncommon
Flusterstorm,15.52,IMA,Rare
Thoughtseize,12.01,IMA,Rare
Aether Vial,8.91,IMA,Rare
Magus of the Moon,6.16,IMA,Rare
Supreme Verdict,6.08,IMA,Rare
Horizon Canopy,4.83,IMA,Rare
Mana Drain,3.13,IMA,Mythic
Oblivion Stone,2.67,IMA,Rare
Auriok Champion,2.66,IMA,Rare
Windfall,2.32,IMA,Uncommon
Archangel of Thune,2.18,IMA,Mythic
Cryptic Command,1.63,IMA,Rare
Thran Dynamo,1.51,IMA,Uncommon
Sheoldred Whispering One,1.39,IMA,Mythic
Consecrated Sphinx,1.22,IMA,Mythic
Bloodghast,1.16,IMA,Rare
Primeval Titan,1.16,IMA,Mythic
Serra Ascendant,1.15,IMA,Rare
Jin-Gitaxias Core Augur,1.13,IMA,Mythic
Grove of the Burnwillows,1.11,IMA,Rare
Elesh Norn Grand Cenobite,1.09,IMA,Mythic
Glimpse the Unthinkable,1.04,IMA,Rare
Necropotence,0.96,IMA,Mythic
Anger of the Gods,0.76,IMA,Rare
Monastery Swiftspear,0.70,IMA,Uncommon
Kiki-Jiki Mirror Breaker,0.68,IMA,Mythic
Avacyn Angel of Hope,0.66,IMA,Mythic
Serum Powder,0.53,IMA,Rare
Vorinclex Voice of Hunger,0.52,IMA,Mythic
Blood Baron of Vizkopa,0.48,IMA,Rare
Burrenton Forge-Tender,0.48,IMA,Uncommon
Ancestral Vision,0.42,IMA,Rare
Rakdos Carnarium,0.42,IMA,Uncommon
Lightning Helix,0.40,IMA,Uncommon
Mind Stone,0.36,IMA,Common
Natures Claim,0.36,IMA,Common
Wall of Roots,0.36,IMA,Common
Kokusho the Evening Star,0.34,IMA,Rare
Channel,0.32,IMA,Mythic
Restoration Angel,0.32,IMA,Rare
Nimbus Maze,0.31,IMA,Rare
Ob Nixilis the Fallen,0.29,IMA,Mythic
Rampaging Baloths,0.29,IMA,Rare
Graven Cairns,0.27,IMA,Rare
Obstinate Baloth,0.26,IMA,Rare
Swords to Plowshares,0.24,IMA,Uncommon
Thundermaw Hellkite,0.24,IMA,Mythic
Genesis Hydra,0.22,IMA,Rare
Rift Bolt,0.21,IMA,Uncommon
Simic Growth Chamber,0.21,IMA,Uncommon
Lotus Cobra,0.19,IMA,Rare
Austere Command,0.18,IMA,Rare
Bladewing the Risen,0.17,IMA,Uncommon
Azorius Chancery,0.16,IMA,Uncommon
Rune-Scarred Demon,0.16,IMA,Rare
Emerge Unscathed,0.15,IMA,Common
Scourge of Valkas,0.14,IMA,Rare
Genesis Wave,0.13,IMA,Rare
Urabrask the Hidden,0.13,IMA,Mythic
Yosei the Morning Star,0.13,IMA,Rare
Boros Garrison,0.12,IMA,Uncommon
Condescend,0.12,IMA,Uncommon
Bubbling Cauldron,0.11,IMA,Uncommon
Curse of Predation,0.11,IMA,Rare
Disenchant,0.11,IMA,Common
Electrolyze,0.11,IMA,Uncommon
Sandstone Oracle,0.11,IMA,Uncommon
Abyssal Persecutor,0.10,IMA,Rare
River of Tears,0.10,IMA,Rare
Benevolent Ancestor,0.09,IMA,Common
Doorkeeper,0.09,IMA,Common
Runed Servitor,0.09,IMA,Common
Knight of the Reliquary,0.07,IMA,Rare
Abzan Battle Priest,0.06,IMA,Uncommon
Amass the Components,0.06,IMA,Common
Angelic Accord,0.06,IMA,Uncommon
Assault Formation,0.06,IMA,Uncommon
Bewilder,0.06,IMA,Common
Bladewings Thrall,0.06,IMA,Uncommon
Blizzard Specter,0.06,IMA,Uncommon
Cephalid Broker,0.06,IMA,Uncommon
Darksteel Axe,0.06,IMA,Common
Dead Reveler,0.06,IMA,Common
Dissolve,0.06,IMA,Common
Dragon Bell Monk,0.06,IMA,Common
Dragon Egg,0.06,IMA,Common
Duskdale Wurm,0.06,IMA,Common
Festering Newt,0.06,IMA,Common
Fury Charm,0.06,IMA,Common
Guard Duty,0.06,IMA,Common
Heroes Bane,0.06,IMA,Uncommon
Hunting Pack,0.06,IMA,Uncommon
Illusory Ambusher,0.06,IMA,Uncommon
Ivy Elemental,0.06,IMA,Common
Jaces Phantasm,0.06,IMA,Common
Lead the Stampede,0.06,IMA,Common
Mahamoti Djinn,0.06,IMA,Uncommon
Mer-Ek Nightblade,0.06,IMA,Uncommon
Noxious Dragon,0.06,IMA,Uncommon
Pentarch Ward,0.06,IMA,Common
Pillar of Flame,0.06,IMA,Common
Rakdos Drake,0.06,IMA,Common
Riverwheel Aerialists,0.06,IMA,Common
Rosheen Meanderer,0.06,IMA,Uncommon
Rotfeaster Maggot,0.06,IMA,Common
Scion of Ugin,0.06,IMA,Common
Shriekgeist,0.06,IMA,Common
Splatter Thug,0.06,IMA,Common
Staggershock,0.06,IMA,Uncommon
Student of Ojutai,0.06,IMA,Common
Tavern Swindler,0.06,IMA,Uncommon
Thought Scour,0.06,IMA,Common
Thrill-Kill Assassin,0.06,IMA,Common
Tormenting Voice,0.06,IMA,Common
Ulcerate,0.06,IMA,Uncommon
Virulent Swipe,0.06,IMA,Common
Vizkopa Guildmage,0.06,IMA,Uncommon
Abzan Falconer,0.05,IMA,Uncommon
Aerial Predation,0.05,IMA,Common
Ajanis Pridemate,0.05,IMA,Uncommon
Angel of Mercy,0.05,IMA,Common
Bala Ged Scorpion,0.05,IMA,Common
Battle-Rattle Shaman,0.05,IMA,Common
Bogbrew Witch,0.05,IMA,Uncommon
Borderland Marauder,0.05,IMA,Common
Butchers Glee,0.05,IMA,Common
Chronicler of Heroes,0.05,IMA,Uncommon
Claustrophobia,0.05,IMA,Common
Coordinated Assault,0.05,IMA,Uncommon
Crowned Ceratok,0.05,IMA,Common
Diminish,0.05,IMA,Common
Doomed Traveler,0.05,IMA,Common
Draconic Roar,0.05,IMA,Common
Dragonloft Idol,0.05,IMA,Uncommon
Duress,0.05,IMA,Common
Earth Elemental,0.05,IMA,Common
Enlarge,0.05,IMA,Uncommon
Evolving Wilds,0.05,IMA,Common
Golgari Rot Farm,0.05,IMA,Uncommon
Great Teachers Decree,0.05,IMA,Uncommon
Greater Basilisk,0.05,IMA,Common
Illusory Angel,0.05,IMA,Uncommon
Infantry Veteran,0.05,IMA,Common
Inspiring Call,0.05,IMA,Uncommon
Jhessian Thief,0.05,IMA,Common
Keldon Halberdier,0.05,IMA,Common
Kolaghan Monument,0.05,IMA,Uncommon
Netcaster Spider,0.05,IMA,Common
Ojutais Breath,0.05,IMA,Common
Overgrown Battlement,0.05,IMA,Uncommon
Phantom Tiger,0.05,IMA,Common
Preys Vengeance,0.05,IMA,Common
Reave Soul,0.05,IMA,Common
Search for Tomorrow,0.05,IMA,Common
Seeker of the Way,0.05,IMA,Common
Skywise Teachings,0.05,IMA,Uncommon
Stalwart Aven,0.05,IMA,Common
Survival Cache,0.05,IMA,Common
Topan Freeblade,0.05,IMA,Uncommon
Trepanation Blade,0.05,IMA,Uncommon
Undercity Troll,0.05,IMA,Uncommon
Wildsize,0.05,IMA,Common
Wing Shards,0.05,IMA,Uncommon
Wrench Mind,0.05,IMA,Common
Blinding Mage,0.04,IMA,Common
Carven Caryatid,0.04,IMA,Uncommon
Durkwood Baloth,0.04,IMA,Common
Fireball,0.04,IMA,Uncommon
Frost Lynx,0.04,IMA,Common
Grisly Spectacle,0.04,IMA,Common
Guided Strike,0.04,IMA,Common
Haunting Hymn,0.04,IMA,Uncommon
Heat Ray,0.04,IMA,Common
Hoarding Dragon,0.04,IMA,Uncommon
Hunt the Weak,0.04,IMA,Common
Ionas Judgment,0.04,IMA,Common
Mindcrank,0.04,IMA,Uncommon
Moonglove Extract,0.04,IMA,Common
Nantuko Shaman,0.04,IMA,Common
Prodigal Pyromancer,0.04,IMA,Uncommon
Serra Angel,0.04,IMA,Uncommon
Shimmering Grotto,0.04,IMA,Common
Sultai Flayer,0.04,IMA,Uncommon
Surreal Memoir,0.04,IMA,Uncommon
Sustainer of the Realm,0.04,IMA,Common
Timberland Guide,0.04,IMA,Common
Trumpet Blast,0.04,IMA,Common
Aetherize,0.03,IMA,Uncommon
Ainok Bond-Kin,0.03,IMA,Common
Azorius Charm,0.03,IMA,Uncommon
Balustrade Spy,0.03,IMA,Common
Child of Night,0.03,IMA,Common
Corpsejack Menace,0.03,IMA,Uncommon
Dimir Aqueduct,0.03,IMA,Uncommon
Distortion Strike,0.03,IMA,Uncommon
Doom Blade,0.03,IMA,Uncommon
Dragon Tempest,0.03,IMA,Uncommon
Dragonlords Servant,0.03,IMA,Common
Elusive Spellfist,0.03,IMA,Common
Eternal Thirst,0.03,IMA,Common
Fog Bank,0.03,IMA,Uncommon
Foul-Tongue Invocation,0.03,IMA,Common
Furnace Whelp,0.03,IMA,Common
Gruul Turf,0.03,IMA,Uncommon
Guardian Idol,0.03,IMA,Common
Guttersnipe,0.03,IMA,Uncommon
Hammerhand,0.03,IMA,Common
Indulgent Tormentor,0.03,IMA,Uncommon
Izzet Boilerworks,0.03,IMA,Uncommon
Jaddi Offshoot,0.03,IMA,Common
Jungle Barrier,0.03,IMA,Uncommon
Keiga the Tide Star,0.03,IMA,Rare
Kiln Fiend,0.03,IMA,Common
Lure,0.03,IMA,Uncommon
Mana Leak,0.03,IMA,Common
Manakin,0.03,IMA,Common
Mark of Mutiny,0.03,IMA,Common
Mnemonic Wall,0.03,IMA,Common
Orzhov Basilica,0.03,IMA,Uncommon
