Name,Price,Set,Rarity
Khalni Garden,0.30,C13,Common
Restore,0.30,C13,Uncommon
Selesnya Charm,0.30,C13,Uncommon
Spitebellows,0.30,C13,Uncommon
Sprouting Vines,0.30,C13,Common
Stonecloaker,0.30,C13,Uncommon
Urzas Factory,0.30,C13,Uncommon
Viseling,0.30,C13,Uncommon
Vision Skeins,0.30,C13,Common
Wight of Precinct Six,0.30,C13,Uncommon
Dimir Guildgate,0.29,C13,Common
Krosan Warchief,0.29,C13,Uncommon
Nivix Guildmage,0.29,C13,Uncommon
Rough  Tumble,0.29,C13,Uncommon
Saltcrusted Steppe,0.29,C13,Uncommon
Savage Twister,0.29,C13,Uncommon
Thunderstaff,0.29,C13,Uncommon
Golgari Guildmage,0.28,C13,Uncommon
Naya Charm,0.28,C13,Uncommon
Obelisk of Esper,0.28,C13,Common
Raven Familiar,0.28,C13,Uncommon
Archangel,0.27,C13,Uncommon
Azorius Chancery,0.27,C13,Common
Fireball,0.27,C13,Uncommon
Selesnya Guildmage,0.27,C13,Uncommon
Smoldering Crater,0.27,C13,Common
Sprouting Thrinax,0.27,C13,Uncommon
Survival Cache,0.27,C13,Uncommon
Tidehollow Strix,0.27,C13,Common
Winged Coatl,0.27,C13,Common
Brilliant Plan,0.26,C13,Uncommon
Marrow Bats,0.26,C13,Uncommon
One Dozen Eyes,0.26,C13,Uncommon
Phyrexian Gargantua,0.26,C13,Uncommon
Scarland Thrinax,0.26,C13,Uncommon
Vitu-Ghazi the City-Tree,0.26,C13,Uncommon
Aerie Mystics,0.25,C13,Uncommon
Annihilate,0.25,C13,Uncommon
Armillary Sphere,0.25,C13,Common
Azorius Guildgate,0.25,C13,Common
Azorius Keyrune,0.25,C13,Uncommon
Blood Rites,0.25,C13,Uncommon
Boros Guildgate,0.25,C13,Common
Deepfire Elemental,0.25,C13,Uncommon
Dirge of Dread,0.25,C13,Common
Diviner Spirit,0.25,C13,Uncommon
Drifting Meadow,0.25,C13,Common
Evolving Wilds,0.25,C13,Common
Forgotten Cave,0.25,C13,Common
Furnace Celebration,0.25,C13,Uncommon
Golgari Guildgate,0.25,C13,Common
Grazing Gladehart,0.25,C13,Common
Grixis Charm,0.25,C13,Uncommon
Gruul Guildgate,0.25,C13,Common
Hada Spy Patrol,0.25,C13,Uncommon
Hooded Horror,0.25,C13,Uncommon
Infest,0.25,C13,Uncommon
Izzet Guildgate,0.25,C13,Common
Krosan Tusker,0.25,C13,Common
Leafdrake Roost,0.25,C13,Uncommon
Leonin Bladetrap,0.25,C13,Uncommon
Lonely Sandbar,0.25,C13,Common
Mnemonic Wall,0.25,C13,Common
Mold Shambler,0.25,C13,Common
New Benalia,0.25,C13,Uncommon
Obelisk of Grixis,0.25,C13,Common
Obelisk of Jund,0.25,C13,Common
Opportunity,0.25,C13,Uncommon
Orzhov Guildgate,0.25,C13,Common
Phthisis,0.25,C13,Uncommon
Quagmire Druid,0.25,C13,Common
Rain of Thorns,0.25,C13,Uncommon
Rakdos Guildgate,0.25,C13,Common
Rakeclaw Gargantuan,0.25,C13,Common
Razor Hippogriff,0.25,C13,Uncommon
Reckless Spite,0.25,C13,Uncommon
Rupture Spire,0.25,C13,Common
Secluded Steppe,0.25,C13,Common
Selesnya Guildgate,0.25,C13,Common
Simic Guildgate,0.25,C13,Common
Skyward Eye Prophets,0.25,C13,Uncommon
Slice and Dice,0.25,C13,Uncommon
Slice in Twain,0.25,C13,Uncommon
Soul Manipulation,0.25,C13,Common
Stormscape Battlemage,0.25,C13,Uncommon
Street Spasm,0.25,C13,Uncommon
Terra Ravager,0.25,C13,Uncommon
Thornwind Faeries,0.25,C13,Common
Tower Gargoyle,0.25,C13,Uncommon
Tranquil Thicket,0.25,C13,Common
Transguild Promenade,0.25,C13,Common
Vile Requiem,0.25,C13,Uncommon
Walker of the Grove,0.25,C13,Uncommon
Valley Rannet,0.24,C13,Common
Fissure Vent,0.23,C13,Common
Elvish Skysweeper,0.22,C13,Common
Pilgrims Eye,0.22,C13,Common
Darksteel Mutation,17.37,C13,Uncommon
Primal Vigor,10.52,C13,Rare
Tempt with Discovery,9.76,C13,Rare
Ophiomancer,6.98,C13,Rare
Oloro Ageless Ascetic,6.76,C13,Mythic
Sol Ring,4.56,C13,Uncommon
Act of Authority,4.22,C13,Rare
Derevi Empyrial Tactician,3.93,C13,Mythic
Propaganda,3.56,C13,Uncommon
Bane of Progress,3.15,C13,Rare
Gahiji Honored One,3.09,C13,Mythic
Crawlspace,3.07,C13,Rare
True-Name Nemesis,3.03,C13,Rare
Endless Cockroaches,2.97,C13,Rare
Tempt with Vengeance,2.70,C13,Rare
Boros Charm,2.66,C13,Uncommon
Witch Hunt,2.65,C13,Rare
Homeward Path,2.62,C13,Rare
Shattergang Brothers,2.45,C13,Mythic
Phyrexian Reclamation,2.43,C13,Uncommon
Mystic Barrier,2.34,C13,Rare
Avenger of Zendikar,2.22,C13,Mythic
Toxic Deluge,2.02,C13,Rare
Phyrexian Delver,2.00,C13,Rare
Surveyors Scope,1.94,C13,Rare
Decree of Pain,1.70,C13,Rare
Djinn of Infinite Deceits,1.69,C13,Rare
From the Ashes,1.62,C13,Rare
Mosswort Bridge,1.58,C13,Rare
Roon of the Hidden Realm,1.58,C13,Mythic
Bojuka Bog,1.46,C13,Common
Sakura-Tribe Elder,1.44,C13,Common
Arcane Denial,1.32,C13,Common
Angel of Finality,1.30,C13,Rare
Nihil Spellbomb,1.23,C13,Common
Mass Mutiny,1.22,C13,Rare
Baleful Strix,1.12,C13,Uncommon
Lim-Duls Vault,1.03,C13,Uncommon
Llanowar Reborn,1.03,C13,Uncommon
Spawning Grounds,0.96,C13,Rare
Rampaging Baloths,0.83,C13,Mythic
Unexpectedly Absent,0.83,C13,Rare
Golgari Rot Farm,0.78,C13,Common
Wash Out,0.70,C13,Uncommon
Widespread Panic,0.69,C13,Rare
Wrath of God,0.67,C13,Rare
Night Soil,0.65,C13,Common
Contested Cliffs,0.64,C13,Rare
Greed,0.62,C13,Rare
Inferno Titan,0.60,C13,Mythic
Temple of the False God,0.60,C13,Uncommon
Forgotten Cave,0.56,C13,Common
Rough  Tumble,0.54,C13,Uncommon
Goblin Bombardment,0.50,C13,Uncommon
Darksteel Ingot,0.48,C13,Uncommon
Conjurers Closet,0.46,C13,Rare
Rakdos Carnarium,0.46,C13,Common
Basalt Monolith,0.45,C13,Uncommon
Boros Garrison,0.44,C13,Common
Command Tower,0.44,C13,Common
Marath Will of the Wild,0.42,C13,Mythic
Prossh Skyraider of Kher,0.38,C13,Mythic
Warstorm Surge,0.37,C13,Rare
Naya Panorama,0.36,C13,Common
Sydri Galvanic Genius,0.34,C13,Mythic
Sanguine Bond,0.33,C13,Rare
Jund Panorama,0.31,C13,Common
Smoldering Crater,0.29,C13,Common
Sprouting Vines,0.29,C13,Common
Thousand-Year Elixir,0.29,C13,Rare
Vivid Grove,0.29,C13,Uncommon
Well of Lost Dreams,0.29,C13,Rare
Jeleva Nephalias Scourge,0.28,C13,Mythic
Khalni Garden,0.27,C13,Common
Tempt with Reflections,0.26,C13,Rare
Goblin Sharpshooter,0.25,C13,Rare
Hull Breach,0.25,C13,Common
Kher Keep,0.25,C13,Rare
SekKuar Deathkeeper,0.25,C13,Rare
Selesnya Charm,0.25,C13,Uncommon
Faerie Conclave,0.23,C13,Uncommon
Prosperity,0.23,C13,Uncommon
Slippery Karst,0.23,C13,Common
Spellbreaker Behemoth,0.23,C13,Rare
Karmic Guide,0.22,C13,Rare
Tempt with Immortality,0.22,C13,Rare
Cultivate,0.21,C13,Common
Druidic Satchel,0.21,C13,Rare
Eternal Dragon,0.21,C13,Rare
Sphinx of the Steel Wind,0.21,C13,Mythic
Spoils of Victory,0.21,C13,Uncommon
Tranquil Thicket,0.21,C13,Common
Vivid Crag,0.21,C13,Uncommon
Azami Lady of Scrolls,0.20,C13,Rare
Mayael the Anima,0.20,C13,Mythic
Barren Moor,0.19,C13,Common
Fecundity,0.19,C13,Uncommon
Naya Charm,0.19,C13,Uncommon
Spine of Ish Sah,0.19,C13,Rare
Naya Soulbeast,0.18,C13,Rare
Presence of Gond,0.18,C13,Common
Tidal Force,0.18,C13,Rare
Quagmire Druid,0.17,C13,Common
Restore,0.17,C13,Uncommon
Seaside Citadel,0.17,C13,Uncommon
Slice and Dice,0.17,C13,Uncommon
Azorius Chancery,0.16,C13,Common
Drifting Meadow,0.16,C13,Common
Farhaven Elf,0.16,C13,Common
Grim Backwoods,0.16,C13,Rare
Hua Tuo Honored Physician,0.16,C13,Rare
Orzhov Basilica,0.16,C13,Common
Rubinia Soulsinger,0.16,C13,Rare
Tempt with Glory,0.16,C13,Rare
Krosan Grip,0.15,C13,Uncommon
Viscera Seer,0.15,C13,Common
Army of the Damned,0.14,C13,Mythic
Bant Panorama,0.14,C13,Common
Fell Shepherd,0.14,C13,Rare
Kirtars Wrath,0.14,C13,Rare
Mirror Entity,0.14,C13,Rare
Murkfiend Liege,0.14,C13,Rare
Order of Succession,0.14,C13,Rare
Selesnya Signet,0.14,C13,Common
Simic Signet,0.14,C13,Common
Stalking Vengeance,0.14,C13,Rare
Sword of the Paruns,0.14,C13,Rare
Thopter Foundry,0.14,C13,Uncommon
Blue Suns Zenith,0.13,C13,Rare
Brooding Saurian,0.13,C13,Rare
Fiery Justice,0.13,C13,Rare
Hunted Troll,0.13,C13,Rare
Nevinyrrals Disk,0.13,C13,Rare
Phantom Nantuko,0.13,C13,Rare
Ravenous Baloth,0.13,C13,Rare
Tower of Fortunes,0.13,C13,Rare
Where Ancients Tread,0.13,C13,Rare
Curse of Predation,0.12,C13,Uncommon
Deceiver Exarch,0.12,C13,Uncommon
Endrek Sahr Master Breeder,0.11,C13,Rare
Flickerform,0.11,C13,Rare
Gruul Guildgate,0.11,C13,Common
Myr Battlesphere,0.11,C13,Rare
Price of Knowledge,0.11,C13,Rare
Opportunity,0.10,C13,Uncommon
Arcane Sanctum,0.09,C13,Uncommon
Control Magic,0.09,C13,Uncommon
Curse of Inertia,0.09,C13,Uncommon
Drumhunter,0.09,C13,Uncommon
Fires of Yavimaya,0.09,C13,Uncommon
Flickerwisp,0.09,C13,Uncommon
Harmonize,0.09,C13,Uncommon
Jade Mage,0.09,C13,Uncommon
Krosan Warchief,0.09,C13,Uncommon
New Benalia,0.09,C13,Uncommon
Selesnya Sanctuary,0.09,C13,Common
Swiftfoot Boots,0.09,C13,Uncommon
Thornwind Faeries,0.09,C13,Common
Vitu-Ghazi the City-Tree,0.09,C13,Uncommon
War Cadence,0.09,C13,Uncommon
Foster,0.08,C13,Rare
Lu Xun Scholar General,0.08,C13,Rare
Plague Boiler,0.08,C13,Rare
Serene Master,0.08,C13,Rare
Sharuum the Hegemon,0.08,C13,Mythic
Stronghold Assassin,0.08,C13,Rare
Sudden Demise,0.08,C13,Rare
Wall of Reverence,0.08,C13,Rare
Aethermages Touch,0.07,C13,Rare
Behemoth Sledge,0.07,C13,Uncommon
Deathbringer Thoctar,0.07,C13,Rare
Jund Charm,0.07,C13,Uncommon
Kazandu Tuskcaller,0.07,C13,Rare
Seers Sundial,0.07,C13,Rare
Ajanis Pridemate,0.06,C13,Uncommon
Boros Guildgate,0.06,C13,Common
Crosiss Charm,0.06,C13,Uncommon
Deep Analysis,0.06,C13,Common
Dirge of Dread,0.06,C13,Common
Diviner Spirit,0.06,C13,Uncommon
Grazing Gladehart,0.06,C13,Common
Guard Gomazoa,0.06,C13,Uncommon
Guttersnipe,0.06,C13,Uncommon
Hooded Horror,0.06,C13,Uncommon
Jungle Shrine,0.06,C13,Uncommon
Kazandu Refuge,0.06,C13,Uncommon
Krosan Tusker,0.06,C13,Common
Lonely Sandbar,0.06,C13,Common
Obelisk of Esper,0.06,C13,Common
Obelisk of Grixis,0.06,C13,Common
One Dozen Eyes,0.06,C13,Uncommon
Reincarnation,0.06,C13,Uncommon
Savage Lands,0.06,C13,Uncommon
Secluded Steppe,0.06,C13,Common
Sejiri Refuge,0.06,C13,Uncommon
Simic Guildgate,0.06,C13,Common
Spitebellows,0.06,C13,Uncommon
Stonecloaker,0.06,C13,Uncommon
Valley Rannet,0.06,C13,Common
Acidic Slime,0.05,C13,Uncommon
Armillary Sphere,0.05,C13,Common
Augur of Bolas,0.05,C13,Uncommon
Azorius Guildgate,0.05,C13,Common
Carnage Altar,0.05,C13,Uncommon
Curse of Shallow Graves,0.05,C13,Uncommon
Curse of the Forsaken,0.05,C13,Uncommon
Deadwood Treefolk,0.05,C13,Uncommon
Dimir Guildgate,0.05,C13,Common
Dismiss,0.05,C13,Uncommon
Evolving Wilds,0.05,C13,Common
Famine,0.05,C13,Uncommon
Fissure Vent,0.05,C13,Common
Fog Bank,0.05,C13,Uncommon
Izzet Boilerworks,0.05,C13,Common
Mold Shambler,0.05,C13,Common
Molten Slagheap,0.05,C13,Uncommon
Obelisk of Jund,0.05,C13,Common
Phthisis,0.05,C13,Uncommon
Pristine Talisman,0.05,C13,Common
Rakdos Guildgate,0.05,C13,Common
Slice in Twain,0.05,C13,Uncommon
Sprouting Thrinax,0.05,C13,Uncommon
Terra Ravager,0.05,C13,Uncommon
Tower Gargoyle,0.05,C13,Uncommon
Viseling,0.05,C13,Uncommon
Azorius Herald,0.04,C13,Uncommon
Borrowing 100000 Arrows,0.04,C13,Uncommon
Disciple of Griselbrand,0.04,C13,Uncommon
Esper Panorama,0.04,C13,Common
Nightscape Familiar,0.04,C13,Common
Opal Palace,0.04,C13,Common
Reckless Spite,0.04,C13,Uncommon
Rupture Spire,0.04,C13,Common
Stormscape Battlemage,0.04,C13,Uncommon
Vision Skeins,0.04,C13,Common
Wight of Precinct Six,0.04,C13,Uncommon
Winged Coatl,0.04,C13,Common
Aerie Mystics,0.03,C13,Uncommon
Akoum Refuge,0.03,C13,Uncommon
Annihilate,0.03,C13,Uncommon
Archangel,0.03,C13,Uncommon
Azorius Keyrune,0.03,C13,Uncommon
Baloth Woodcrasher,0.03,C13,Uncommon
Blood Rites,0.03,C13,Uncommon
Brilliant Plan,0.03,C13,Uncommon
Crumbling Necropolis,0.03,C13,Uncommon
Curse of Chaos,0.03,C13,Uncommon
Deepfire Elemental,0.03,C13,Uncommon
Divinity of Pride,0.03,C13,Rare
Dromars Charm,0.03,C13,Uncommon
Dungeon Geists,0.03,C13,Rare
Elvish Skysweeper,0.03,C13,Common
Fiend Hunter,0.03,C13,Uncommon
Fireball,0.03,C13,Uncommon
Furnace Celebration,0.03,C13,Uncommon
Golgari Guildgate,0.03,C13,Common
Golgari Guildmage,0.03,C13,Uncommon
Grixis Charm,0.03,C13,Uncommon
Grixis Panorama,0.03,C13,Common
Hada Spy Patrol,0.03,C13,Uncommon
Illusionists Gambit,0.03,C13,Rare
Infest,0.03,C13,Uncommon
Izzet Guildgate,0.03,C13,Common
Jaces Archivist,0.03,C13,Rare
Jar of Eyeballs,0.03,C13,Rare
Jwar Isle Refuge,0.03,C13,Uncommon
Leafdrake Roost,0.03,C13,Uncommon
Leonin Bladetrap,0.03,C13,Uncommon
Magus of the Arena,0.03,C13,Rare
Marrow Bats,0.03,C13,Uncommon
Mistmeadow Witch,0.03,C13,Uncommon
Mnemonic Wall,0.03,C13,Common
Nekusar the Mindrazer,0.03,C13,Mythic
Nivix Guildmage,0.03,C13,Uncommon
Orzhov Guildgate,0.03,C13,Common
Phyrexian Gargantua,0.03,C13,Uncommon
Pilgrims Eye,0.03,C13,Common
Rain of Thorns,0.03,C13,Uncommon
Rakeclaw Gargantuan,0.03,C13,Common
Raven Familiar,0.03,C13,Uncommon
Razor Hippogriff,0.03,C13,Uncommon
Saltcrusted Steppe,0.03,C13,Uncommon
Savage Twister,0.03,C13,Uncommon
Scarland Thrinax,0.03,C13,Uncommon
Selesnya Guildgate,0.03,C13,Common
Selesnya Guildmage,0.03,C13,Uncommon
Serra Avatar,0.03,C13,Mythic
Sharding Sphinx,0.03,C13,Rare
Skyscribing,0.03,C13,Uncommon
Skyward Eye Prophets,0.03,C13,Uncommon
Soul Manipulation,0.03,C13,Common
Spinal Embrace,0.03,C13,Rare
Strategic Planning,0.03,C13,Uncommon
Street Spasm,0.03,C13,Uncommon
Sun Droplet,0.03,C13,Uncommon
Survival Cache,0.03,C13,Uncommon
Terramorphic Expanse,0.03,C13,Common
Thunderstaff,0.03,C13,Uncommon
Tidehollow Strix,0.03,C13,Common
Tooth and Claw,0.03,C13,Rare
Transguild Promenade,0.03,C13,Common
Urzas Factory,0.03,C13,Uncommon
Vampire Nighthawk,0.03,C13,Uncommon
Vile Requiem,0.03,C13,Uncommon
Vivid Creek,0.03,C13,Uncommon
Vivid Marsh,0.03,C13,Uncommon
Vizkopa Guildmage,0.03,C13,Uncommon
Walker of the Grove,0.03,C13,Uncommon
Wayfarers Bauble,0.03,C13,Common
Wonder,0.03,C13,Uncommon
Arcane Melee,0.02,C13,Rare
Augury Adept,0.02,C13,Rare
Baleful Force,0.02,C13,Rare
Capricious Efreet,0.02,C13,Rare
Charmbreaker Devils,0.02,C13,Rare
Charnelhoard Wurm,0.02,C13,Rare
Cradle of Vitality,0.02,C13,Rare
Crater Hellion,0.02,C13,Rare
Cruel Ultimatum,0.02,C13,Rare
Death Grasp,0.02,C13,Rare
Echo Mage,0.02,C13,Rare
Eye of Doom,0.02,C13,Rare
Filigree Angel,0.02,C13,Rare
Incendiary Command,0.02,C13,Rare
"Kongming ""Sleeping Dragon""",0.02,C13,Rare
Mirari,0.02,C13,Rare
Molten Disaster,0.02,C13,Rare
Silklash Spider,0.02,C13,Rare
Spiteful Visions,0.02,C13,Rare
Springjack Pasture,0.02,C13,Rare
Starstorm,0.02,C13,Rare
Sudden Spoiling,0.02,C13,Rare
Temple Bell,0.02,C13,Rare
Thraximundar,0.02,C13,Mythic
Uyo Silent Prophet,0.02,C13,Rare
Wild Ricochet,0.02,C13,Rare
"Tabletop
 470","DECLINING CARDS
51▼","PRICE CHANGE
2.66","RISING CARDS
20▲"
Mox Opal,69.99,SOM,Mythic
Blackcleave Cliffs,28.77,SOM,Rare
Wurmcoil Engine,25.84,SOM,Mythic
Seachrome Coast,24.66,SOM,Rare
Platinum Emperion,16.99,SOM,Mythic
Skithiryx the Blight Dragon,15.99,SOM,Mythic
Darkslick Shores,15.11,SOM,Rare
Sword of Body and Mind,14.81,SOM,Mythic
Painful Quandary,14.62,SOM,Rare
Asceticism,13.97,SOM,Rare
Venser the Sojourner,13.48,SOM,Mythic
Contagion Engine,12.00,SOM,Rare
Nim Deathmantle,11.34,SOM,Rare
Elspeth Tirel,9.96,SOM,Mythic
Copperline Gorge,8.94,SOM,Rare
Genesis Wave,8.61,SOM,Rare
Exsanguinate,8.45,SOM,Uncommon
Ezuri Renegade Leader,7.49,SOM,Rare
Razorverge Thicket,6.59,SOM,Rare
Semblance Anvil,6.11,SOM,Rare
Inexorable Tide,5.88,SOM,Rare
Koth of the Hammer,5.71,SOM,Mythic
Hand of the Praetors,5.00,SOM,Rare
Necrotic Ooze,4.99,SOM,Rare
Mindslaver,4.78,SOM,Mythic
Grafted Exoskeleton,4.43,SOM,Uncommon
Memnite,4.23,SOM,Uncommon
Kuldotha Forgemaster,4.16,SOM,Rare
Etched Champion,4.04,SOM,Rare
Molten Psyche,3.79,SOM,Rare
True Conviction,3.66,SOM,Rare
Vensers Journal,3.44,SOM,Rare
Tempered Steel,3.39,SOM,Rare
Leonin Arbiter,3.10,SOM,Rare
Lux Cannon,2.00,SOM,Mythic
Dissipation Field,1.98,SOM,Rare
Viridian Revel,1.72,SOM,Uncommon
Geth Lord of the Vault,1.65,SOM,Mythic
Grand Architect,1.60,SOM,Rare
Indomitable Archangel,1.52,SOM,Mythic
Liege of the Tangle,1.38,SOM,Mythic
Ichor Rats,1.21,SOM,Uncommon
Steel Hellkite,1.19,SOM,Rare
Darksteel Juggernaut,1.17,SOM,Rare
Quicksilver Gargantuan,1.12,SOM,Mythic
Ratchet Bomb,1.04,SOM,Rare
Tainted Strike,1.03,SOM,Common
Argentum Armor,1.00,SOM,Rare
Ichorclaw Myr,1.00,SOM,Common
Liquimetal Coating,0.99,SOM,Uncommon
Engulfing Slagwurm,0.92,SOM,Rare
Carnifex Demon,0.89,SOM,Rare
Contagion Clasp,0.89,SOM,Uncommon
Prototype Portal,0.89,SOM,Rare
Infiltration Lens,0.88,SOM,Uncommon
Mimic Vat,0.86,SOM,Rare
Blight Mamba,0.74,SOM,Common
Bellowing Tanglewurm,0.72,SOM,Uncommon
Necropede,0.69,SOM,Uncommon
Putrefax,0.63,SOM,Rare
Myr Reservoir,0.62,SOM,Rare
Molten-Tail Masticore,0.59,SOM,Mythic
Nihil Spellbomb,0.55,SOM,Common
Plague Stinger,0.55,SOM,Common
Strata Scythe,0.52,SOM,Rare
Galvanic Blast,0.50,SOM,Common
Livewire Lash,0.50,SOM,Rare
Myr Battlesphere,0.50,SOM,Rare
Myr Galvanizer,0.50,SOM,Uncommon
Myr Propagator,0.50,SOM,Rare
Palladium Myr,0.50,SOM,Uncommon
Sunblast Angel,0.50,SOM,Rare
Kemba Kha Regent,0.49,SOM,Rare
Throne of Geth,0.49,SOM,Uncommon
Thrummingbird,0.48,SOM,Uncommon
Spikeshot Elder,0.47,SOM,Rare
Assault Strobe,0.46,SOM,Common
Grindclock,0.45,SOM,Rare
Precursor Golem,0.44,SOM,Rare
Tunnel Ignus,0.42,SOM,Rare
Shape Anew,0.41,SOM,Rare
Darksteel Myr,0.40,SOM,Uncommon
Chimeric Mass,0.38,SOM,Rare
Golem Foundry,0.37,SOM,Common
Memoricide,0.37,SOM,Rare
Tower of Calamities,0.37,SOM,Rare
Trinket Mage,0.37,SOM,Uncommon
Ezuris Brigade,0.36,SOM,Rare
Hoard-Smelter Dragon,0.36,SOM,Rare
Argent Sphinx,0.35,SOM,Rare
Cerebral Eruption,0.35,SOM,Rare
Kuldotha Phoenix,0.35,SOM,Rare
Tangle Angler,0.32,SOM,Uncommon
Twisted Image,0.32,SOM,Uncommon
Wall of Tanglecord,0.32,SOM,Common
Silver Myr,0.31,SOM,Common
Corpse Cur,0.30,SOM,Common
Darksteel Sentinel,0.30,SOM,Uncommon
Glint Hawk,0.30,SOM,Common
Iron Myr,0.30,SOM,Common
Copperhorn Scout,0.29,SOM,Common
Glimmerpost,0.29,SOM,Common
Leaden Myr,0.29,SOM,Common
Skinrender,0.29,SOM,Uncommon
Withstand Death,0.29,SOM,Common
Carrion Call,0.28,SOM,Uncommon
Culling Dais,0.28,SOM,Uncommon
Cystbearer,0.27,SOM,Common
Kuldotha Rebirth,0.27,SOM,Common
Clone Shell,0.26,SOM,Uncommon
Gold Myr,0.26,SOM,Common
Steady Progress,0.26,SOM,Common
Acid Web Spider,0.25,SOM,Uncommon
Arc Trail,0.25,SOM,Uncommon
Barbed Battlegear,0.25,SOM,Uncommon
Bladed Pinions,0.25,SOM,Common
Bloodshot Trainee,0.25,SOM,Uncommon
Blunt the Assault,0.25,SOM,Common
Carapace Forger,0.25,SOM,Common
Contagious Nim,0.25,SOM,Common
Darksteel Axe,0.25,SOM,Uncommon
Dispense Justice,0.25,SOM,Uncommon
Glimmerpoint Stag,0.25,SOM,Uncommon
Golems Heart,0.25,SOM,Uncommon
Grasp of Darkness,0.25,SOM,Common
Halt Order,0.25,SOM,Uncommon
Riddlesmith,0.25,SOM,Uncommon
Sylvok Lifestaff,0.25,SOM,Common
Trigon of Infestation,0.25,SOM,Uncommon
Turn Aside,0.25,SOM,Common
Vector Asp,0.25,SOM,Common
Volition Reins,0.25,SOM,Uncommon
Abuna Acolyte,0.24,SOM,Uncommon
Accorders Shield,0.24,SOM,Common
Auriok Edgewright,0.24,SOM,Uncommon
Barrage Ogre,0.24,SOM,Uncommon
Blackcleave Goblin,0.24,SOM,Common
Copper Myr,0.24,SOM,Common
Corrupted Harvester,0.24,SOM,Uncommon
Darkslick Drake,0.24,SOM,Uncommon
Embersmith,0.24,SOM,Uncommon
Flesh Allergy,0.24,SOM,Uncommon
Fume Spitter,0.24,SOM,Common
Furnace Celebration,0.24,SOM,Uncommon
Golem Artisan,0.24,SOM,Uncommon
Heavy Arbalest,0.24,SOM,Uncommon
Lifesmith,0.24,SOM,Uncommon
Necrogen Scudder,0.24,SOM,Uncommon
Ogre Geargrabber,0.24,SOM,Uncommon
Oxidda Scrapmelter,0.24,SOM,Uncommon
Razor Hippogriff,0.24,SOM,Uncommon
Rust Tick,0.24,SOM,Uncommon
Rusted Relic,0.24,SOM,Uncommon
Salvage Scout,0.24,SOM,Common
Slice in Twain,0.24,SOM,Uncommon
Stoic Rebuttal,0.24,SOM,Common
Tel-Jilad Fallen,0.24,SOM,Common
Trigon of Corruption,0.24,SOM,Uncommon
Trigon of Mending,0.24,SOM,Uncommon
Vigil for the Lost,0.24,SOM,Uncommon
Melt Terrain,0.23,SOM,Common
Myrsmith,0.23,SOM,Uncommon
Panic Spellbomb,0.23,SOM,Common
Trigon of Rage,0.23,SOM,Uncommon
Trigon of Thought,0.23,SOM,Uncommon
Untamed Might,0.23,SOM,Common
Bleak Coven Vampires,0.22,SOM,Common
Horizon Spellbomb,0.22,SOM,Common
Painsmith,0.22,SOM,Uncommon
Plated Seastrider,0.22,SOM,Common
Sylvok Replica,0.22,SOM,Common
Disperse,0.21,SOM,Common
Echo Circlet,0.21,SOM,Common
Ezuris Archers,0.21,SOM,Common
Kembas Skyguard,0.21,SOM,Common
Origin Spellbomb,0.21,SOM,Common
Relic Putrescence,0.21,SOM,Common
Alpha Tyrranax,0.20,SOM,Common
Arrest,0.20,SOM,Common
Auriok Sunchaser,0.20,SOM,Common
Blade-Tribe Berserkers,0.20,SOM,Common
Blistergrub,0.20,SOM,Common
Bonds of Quicksilver,0.20,SOM,Common
Chrome Steed,0.20,SOM,Common
Flight Spellbomb,0.20,SOM,Common
Goblin Gaveleer,0.20,SOM,Common
Golden Urn,0.20,SOM,Common
Instill Infection,0.20,SOM,Common
Loxodon Wayfarer,0.20,SOM,Common
Moriok Replica,0.20,SOM,Common
Perilous Myr,0.20,SOM,Common
Psychic Miasma,0.20,SOM,Common
Razorfield Thresher,0.20,SOM,Common
Revoke Existence,0.20,SOM,Common
Shatter,0.20,SOM,Common
Soliton,0.20,SOM,Common
Sunspear Shikari,0.20,SOM,Common
Vault Skyward,0.20,SOM,Common
Vedalken Certarch,0.20,SOM,Common
Vulshok Heartstoker,0.20,SOM,Common
Auriok Replica,0.19,SOM,Common
Dross Hopper,0.19,SOM,Common
Ferrovore,0.19,SOM,Common
Fulgent Distraction,0.19,SOM,Common
Ghalmas Warden,0.19,SOM,Common
Glint Hawk Idol,0.19,SOM,Common
Lumengrid Drake,0.19,SOM,Common
Molder Beast,0.19,SOM,Common
Moriok Reaver,0.19,SOM,Common
Necrogen Censer,0.19,SOM,Common
Neurok Invisimancer,0.19,SOM,Common
Neurok Replica,0.19,SOM,Common
Oxidda Daredevil,0.19,SOM,Common
Saberclaw Golem,0.19,SOM,Common
Scoria Elemental,0.19,SOM,Common
Scrapdiver Serpent,0.19,SOM,Common
Screeching Silcaw,0.19,SOM,Common
Seize the Initiative,0.19,SOM,Common
Sky-Eel School,0.19,SOM,Common
Snapsail Glider,0.19,SOM,Common
Strider Harness,0.19,SOM,Common
Tel-Jilad Defiance,0.19,SOM,Common
Tumble Magnet,0.19,SOM,Common
Vulshok Replica,0.19,SOM,Common
Whitesuns Passage,0.19,SOM,Common
Flameborn Hellion,0.18,SOM,Common
Soul Parry,0.18,SOM,Common
Turn to Slag,0.18,SOM,Common
Wing Puncture,0.18,SOM,Common
Mox Opal,4.49,SOM,Mythic
Wurmcoil Engine,4.36,SOM,Mythic
Blackcleave Cliffs,1.45,SOM,Rare
Seachrome Coast,1.23,SOM,Rare
