Name,Price,Set,Rarity
-0.01,-7.00,-4.00,-0.02
0.00,-7.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-4.00,-4.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,4.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.01,-4.00,5.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-9.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
-0.01,-5.00,-5.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-9.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-9.00,0.00,-0.02
0.00,-5.00,0.00,-0.01
-0.01,0.00,-5.00,0.00
0.00,0.00,0.00,0.00
0.00,-9.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-9.00,0.00,-0.02
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
"MTGO
19 tix","DECLINING CARDS
7▼","PRICE CHANGE
-0.04","RISING CARDS
6▲"
0.12,0.00,0.00,-0.12
0.25,4.00,2.00,0.64
0.04,0.00,0.00,-0.01
0.23,0.00,3.00,0.04
0.00,0.00,0.00,0.03
-0.03,-2.00,-1.00,-0.11
0.00,0.00,0.00,-0.01
-0.02,-1.00,0.00,-0.04
0.01,1.00,0.00,0.03
0.01,-5.00,0.00,-0.22
0.03,3.00,1.00,0.14
-0.05,-2.00,-1.00,-0.06
0.01,-1.00,0.00,-0.04
0.00,2.00,0.00,0.06
0.00,0.00,0.00,0.00
0.01,2.00,0.00,0.05
0.00,-2.00,0.00,-0.07
0.01,0.00,0.00,0.01
-0.01,1.00,0.00,0.04
0.01,1.00,0.00,0.04
0.16,4.00,6.00,0.11
0.00,-8.00,0.00,-0.20
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.01
-0.01,-3.00,-1.00,-0.06
-0.02,-4.00,-1.00,-0.07
-0.03,-3.00,-2.00,-0.05
-0.01,-2.00,-1.00,-0.03
0.00,-1.00,0.00,-0.02
0.01,1.00,1.00,0.01
0.00,1.00,0.00,0.01
0.00,-1.00,0.00,-0.01
0.00,-3.00,0.00,-0.03
0.00,-5.00,0.00,-0.05
0.00,0.00,0.00,0.00
0.00,-1.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.02
0.00,0.00,0.00,0.00
0.01,1.00,1.00,0.01
0.00,2.00,0.00,0.02
0.00,6.00,0.00,0.05
0.00,-1.00,0.00,-0.01
0.00,1.00,0.00,0.01
0.03,3.00,4.00,0.02
0.01,1.00,1.00,0.01
0.01,4.00,1.00,0.03
0.01,2.00,2.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-2.00,0.00
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,4.00,0.00,0.02
-0.01,2.00,-2.00,0.01
-0.01,-2.00,-2.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.01
0.00,-3.00,0.00,-0.01
0.00,3.00,0.00,0.01
-0.01,3.00,-3.00,0.01
0.00,3.00,0.00,0.01
0.01,-3.00,3.00,-0.01
0.00,3.00,0.00,0.01
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.01,6.00,3.00,0.02
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
-0.01,0.00,-3.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,-3.00,0.00,-0.01
0.00,4.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,4.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,4.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
-0.01,-8.00,-4.00,-0.02
0.00,5.00,0.00,0.01
0.01,0.00,5.00,0.00
0.00,-4.00,0.00,-0.01
-0.01,-8.00,-4.00,-0.02
0.00,0.00,0.00,0.00
0.01,-5.00,5.00,-0.01
0.01,0.00,5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.01,0.00,5.00,0.00
0.00,-5.00,0.00,-0.01
-0.02,-17.00,-9.00,-0.04
0.00,0.00,0.00,0.00
0.00,-9.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.01,0.00,5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,-5.00,-5.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-13.00,0.00,-0.03
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
-0.01,-5.00,-5.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,-5.00,6.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,0.00,0.00,0.00
0.00,-10.00,0.00,-0.02
0.00,-5.00,0.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,6.00,6.00,0.01
0.01,0.00,6.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,6.00,0.00,0.01
0.01,0.00,6.00,0.00
0.01,-5.00,6.00,-0.01
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,-6.00,7.00,-0.01
0.00,-20.00,0.00,-0.04
0.00,-6.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-21.00,0.00,-0.04
0.00,0.00,0.00,0.00
-0.03,-25.00,-2.00,-0.59
0.00,1.00,0.00,0.01
0.03,68.00,7.00,0.20
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.04,0.00,13.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,-6.00,4.00,-0.02
0.03,-8.00,16.00,-0.02
0.00,13.00,0.00,0.02
0.03,0.00,30.00,0.00
-0.05,-38.00,-29.00,-0.07
0.03,-28.00,43.00,-0.04
-0.03,75.00,-30.00,0.03
-0.03,-42.00,-33.00,-0.04
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,25.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,33.00,0.00,0.01
-0.03,0.00,-43.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,31.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,45.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,50.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.03,-84.00,-50.00,-0.14
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,50.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,42.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,50.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
-0.01,0.00,-33.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-36.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-38.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-36.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
"MTGO
20 tix","DECLINING CARDS
7▼","PRICE CHANGE
-0.36","RISING CARDS
3▲"
0.14,0.00,1.00,0.08
-0.11,-1.00,-1.00,-0.15
0.02,2.00,0.00,0.32
0.12,-1.00,1.00,-0.18
0.00,1.00,0.00,0.10
0.02,-1.00,0.00,-0.13
0.02,1.00,0.00,0.11
0.04,0.00,1.00,-0.03
0.01,0.00,0.00,0.01
-0.11,-2.00,-2.00,-0.10
0.05,3.00,1.00,0.14
-0.05,-2.00,-1.00,-0.10
0.07,2.00,2.00,0.11
-0.02,-3.00,-1.00,-0.12
-0.01,0.00,0.00,-0.01
0.05,1.00,1.00,0.05
-0.01,-2.00,0.00,-0.07
0.02,3.00,1.00,0.07
0.00,0.00,0.00,-0.01
0.01,3.00,1.00,0.05
-0.01,1.00,-1.00,0.01
0.00,0.00,0.00,0.00
0.01,0.00,1.00,0.00
0.00,0.00,0.00,0.00
-0.01,-1.00,-1.00,-0.01
0.01,-1.00,1.00,-0.01
0.00,-2.00,0.00,-0.02
0.04,3.00,4.00,0.03
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-1.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,1.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.02
0.00,-1.00,0.00,-0.01
-0.02,-4.00,-3.00,-0.03
0.00,0.00,0.00,0.00
0.01,-4.00,2.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,4.00,2.00,0.02
0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,-2.00,0.00,-0.01
-0.01,0.00,-2.00,0.00
0.00,0.00,0.00,0.00
-0.01,-5.00,-2.00,-0.02
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-3.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,5.00,3.00,0.02
0.00,0.00,0.00,0.00
-0.01,3.00,-3.00,0.01
0.01,0.00,3.00,0.00
0.00,0.00,0.00,0.00
-0.01,3.00,-3.00,0.01
0.00,0.00,0.00,0.00
-0.01,0.00,-3.00,0.00
0.00,0.00,0.00,0.00
0.00,3.00,0.00,0.01
-0.01,0.00,-3.00,0.00
-0.01,0.00,-3.00,0.00
0.00,3.00,0.00,0.01
0.00,0.00,0.00,0.00
-0.01,-6.00,-3.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.01,0.00,4.00,0.00
0.00,-4.00,0.00,-0.01
0.01,5.00,5.00,0.01
-0.01,-4.00,-4.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
-0.01,-4.00,-4.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.01,0.00,5.00,0.00
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.00,-4.00,0.00,-0.01
0.01,-5.00,5.00,-0.01
0.00,-5.00,0.00,-0.01
0.00,-9.00,0.00,-0.02
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,5.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,-5.00,6.00,-0.01
0.01,-5.00,6.00,-0.01
0.01,0.00,6.00,0.00
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.01,0.00,6.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00
0.00,-5.00,0.00,-0.01
0.00,0.00,0.00,0.00
