Name,Price,Set,Rarity
Dream Salvage,1.00,SHM,Uncommon
Faerie Swarm,1.00,SHM,Uncommon
Lockjaw Snapper,1.00,SHM,Uncommon
Cerulean Wisps,0.99,SHM,Common
Cursecatcher,0.97,SHM,Uncommon
Runed Halo,0.95,SHM,Rare
Faerie Macabre,0.94,SHM,Common
Flourishing Defenses,0.93,SHM,Uncommon
Gleeful Sabotage,0.93,SHM,Common
Tatterkite,0.90,SHM,Uncommon
Drove of Elves,0.89,SHM,Uncommon
Wort the Raidmother,0.86,SHM,Rare
Heartmender,0.84,SHM,Rare
Twilight Shepherd,0.84,SHM,Rare
Rite of Consumption,0.81,SHM,Common
Worldpurge,0.79,SHM,Rare
River Kelpie,0.78,SHM,Rare
Raking Canopy,0.76,SHM,Uncommon
Firespout,0.75,SHM,Uncommon
Incremental Blight,0.75,SHM,Uncommon
Mercy Killing,0.75,SHM,Uncommon
Spectral Procession,0.66,SHM,Uncommon
Augury Adept,0.62,SHM,Rare
Rosheen Meanderer,0.61,SHM,Rare
Memory Sluice,0.58,SHM,Common
Horde of Boggarts,0.56,SHM,Uncommon
Din of the Fireherd,0.55,SHM,Rare
Spawnwrithe,0.55,SHM,Rare
Impromptu Raid,0.53,SHM,Rare
Boggart Ram-Gang,0.50,SHM,Uncommon
Cragganwick Cremator,0.50,SHM,Rare
Farhaven Elf,0.50,SHM,Common
Hollowborn Barghest,0.50,SHM,Rare
Murderous Redcap,0.50,SHM,Uncommon
Resplendent Mentor,0.50,SHM,Uncommon
Witherscale Wurm,0.50,SHM,Rare
Counterbore,0.49,SHM,Rare
Madblind Mountain,0.49,SHM,Uncommon
Tyrannize,0.48,SHM,Rare
Lurebound Scarecrow,0.47,SHM,Uncommon
Inkfathom Witch,0.46,SHM,Uncommon
Valleymaker,0.45,SHM,Rare
Deep-Slumber Titan,0.42,SHM,Rare
Safewright Quest,0.41,SHM,Common
Heap Doll,0.40,SHM,Uncommon
Knollspine Invocation,0.40,SHM,Rare
Presence of Gond,0.40,SHM,Common
Smash to Smithereens,0.40,SHM,Common
Wilt-Leaf Cavaliers,0.40,SHM,Uncommon
Curse of Chains,0.39,SHM,Common
Niveous Wisps,0.37,SHM,Common
Wicker Warcrawler,0.37,SHM,Uncommon
Moonring Island,0.36,SHM,Uncommon
Leech Bonder,0.35,SHM,Uncommon
Safehold Elite,0.35,SHM,Common
Tattermunge Maniac,0.35,SHM,Uncommon
Wingrattle Scarecrow,0.35,SHM,Common
Aphotic Wisps,0.34,SHM,Common
Chainbreaker,0.33,SHM,Common
Armored Ascension,0.32,SHM,Uncommon
Dawnglow Infusion,0.31,SHM,Uncommon
Elsewhere Flask,0.31,SHM,Common
Fists of the Demigod,0.31,SHM,Common
Puresight Merrow,0.31,SHM,Uncommon
Sapseep Forest,0.31,SHM,Uncommon
Helm of the Ghastlord,0.30,SHM,Common
Mudbrawler Cohort,0.30,SHM,Common
Plumeveil,0.30,SHM,Uncommon
Scuttlemutt,0.30,SHM,Common
Seedcradle Witch,0.30,SHM,Uncommon
Flow of Ideas,0.29,SHM,Uncommon
Howl of the Night Pack,0.29,SHM,Uncommon
Flame Javelin,0.28,SHM,Uncommon
Ashenmoor Gouger,0.27,SHM,Uncommon
Juvenile Gloomwidow,0.27,SHM,Common
Mistmeadow Skulk,0.27,SHM,Uncommon
Mistmeadow Witch,0.27,SHM,Uncommon
Watchwing Scarecrow,0.27,SHM,Common
Advice from the Fae,0.26,SHM,Uncommon
Blazethorn Scarecrow,0.26,SHM,Common
Runes of the Deus,0.26,SHM,Common
Scrapbasket,0.26,SHM,Common
Spiteflame Witch,0.26,SHM,Uncommon
Biting Tether,0.25,SHM,Uncommon
Blight Sickle,0.25,SHM,Common
Briarberry Cohort,0.25,SHM,Common
Cinderhaze Wretch,0.25,SHM,Common
Consign to Dream,0.25,SHM,Common
Corrupt,0.25,SHM,Uncommon
Crowd of Cinders,0.25,SHM,Uncommon
Drowner Initiate,0.25,SHM,Common
Elvish Hexhunter,0.25,SHM,Common
Fate Transfer,0.25,SHM,Common
Fossil Find,0.25,SHM,Uncommon
Foxfire Oak,0.25,SHM,Common
Glamer Spinners,0.25,SHM,Uncommon
Gloomwidow,0.25,SHM,Uncommon
Gloomwidows Feast,0.25,SHM,Common
Gnarled Effigy,0.25,SHM,Uncommon
Grief Tyrant,0.25,SHM,Uncommon
Hollowsage,0.25,SHM,Uncommon
Illuminated Folio,0.25,SHM,Uncommon
Jaws of Stone,0.25,SHM,Uncommon
Kithkin Rabble,0.25,SHM,Uncommon
Manaforge Cinder,0.25,SHM,Common
Medicine Runner,0.25,SHM,Common
Merrow Grimeblotter,0.25,SHM,Uncommon
Mine Excavation,0.25,SHM,Common
Oonas Gatewarden,0.25,SHM,Common
Pale Wayfarer,0.25,SHM,Uncommon
Pyre Charger,0.25,SHM,Uncommon
Rattleblaze Scarecrow,0.25,SHM,Common
Reknit,0.25,SHM,Uncommon
Repel Intruders,0.25,SHM,Uncommon
Revelsong Horn,0.25,SHM,Uncommon
Rivers Grasp,0.25,SHM,Uncommon
Roughshod Mentor,0.25,SHM,Uncommon
Rustrazor Butcher,0.25,SHM,Common
Scar,0.25,SHM,Common
Scarscale Ritual,0.25,SHM,Common
Scuzzback Scrapper,0.25,SHM,Common
Silkbind Faerie,0.25,SHM,Common
Slinking Giant,0.25,SHM,Uncommon
Spell Syphon,0.25,SHM,Common
Tattermunge Witch,0.25,SHM,Uncommon
Thornwatch Scarecrow,0.25,SHM,Common
Thoughtweft Gambit,0.25,SHM,Uncommon
Torrent of Souls,0.25,SHM,Uncommon
Tower Above,0.25,SHM,Uncommon
Trip Noose,0.25,SHM,Uncommon
Turn to Mist,0.25,SHM,Common
Viridescent Wisps,0.25,SHM,Common
Wasp Lancer,0.25,SHM,Uncommon
Wild Swing,0.25,SHM,Uncommon
Barrenton Medic,0.24,SHM,Common
Blistering Dieflyn,0.24,SHM,Common
Cultbrand Cinder,0.24,SHM,Common
Disturbing Plot,0.24,SHM,Common
Goldenglow Moth,0.24,SHM,Common
Gravelgill Duo,0.24,SHM,Common
Inescapable Brute,0.24,SHM,Common
Inquisitors Snare,0.24,SHM,Common
Intimidator Initiate,0.24,SHM,Common
Morselhoarder,0.24,SHM,Common
Old Ghastbark,0.24,SHM,Common
Poison the Well,0.24,SHM,Common
Rune-Cervin Rider,0.24,SHM,Common
Scuzzback Marauders,0.24,SHM,Common
Sinking Feeling,0.24,SHM,Common
Sootstoke Kindler,0.24,SHM,Common
Thistledown Duo,0.24,SHM,Common
Wildslayer Elves,0.24,SHM,Common
Apothecary Initiate,0.23,SHM,Common
Ballynock Cohort,0.23,SHM,Common
Barkshell Blessing,0.23,SHM,Common
Barrenton Cragtreads,0.23,SHM,Common
Bloodshed Fever,0.23,SHM,Common
Boggart Arsonists,0.23,SHM,Common
Ember Gale,0.23,SHM,Common
Kinscaer Harpoonist,0.23,SHM,Common
Kithkin Shielddare,0.23,SHM,Common
Loamdragger Giant,0.23,SHM,Common
Mudbrawler Raiders,0.23,SHM,Common
Power of Fire,0.23,SHM,Common
Put Away,0.23,SHM,Common
Ravens Run Dragoon,0.23,SHM,Common
Safehold Duo,0.23,SHM,Common
Sickle Ripper,0.23,SHM,Common
Splitting Headache,0.23,SHM,Common
Strip Bare,0.23,SHM,Common
Tattermunge Duo,0.23,SHM,Common
Torpor Dust,0.23,SHM,Common
Zealous Guardian,0.23,SHM,Common
Ashenmoor Cohort,0.22,SHM,Common
Burn Trail,0.22,SHM,Common
Cinderbones,0.22,SHM,Common
Crabapple Cohort,0.22,SHM,Common
Ghastly Discovery,0.22,SHM,Common
Giantbaiting,0.22,SHM,Common
Gravelgill Axeshark,0.22,SHM,Common
Loch Korrigan,0.22,SHM,Common
Parapet Watchers,0.22,SHM,Common
Prismwake Merrow,0.22,SHM,Common
Safehold Sentry,0.22,SHM,Common
Somnomancer,0.22,SHM,Common
Traitors Roar,0.22,SHM,Common
Wanderbrine Rootcutters,0.22,SHM,Common
Whimwader,0.22,SHM,Common
Aethertow,0.21,SHM,Common
Emberstrike Duo,0.21,SHM,Common
Merrow Wavebreakers,0.21,SHM,Common
Smolder Initiate,0.21,SHM,Common
Toil to Renown,0.21,SHM,Common
Torture,0.21,SHM,Common
Woeleecher,0.21,SHM,Common
Gloomlance,0.20,SHM,Common
Last Breath,0.20,SHM,Common
Nurturer Initiate,0.20,SHM,Common
Puncture Bolt,0.20,SHM,Common
Sootwalkers,0.20,SHM,Common
Hungry Spriggan,0.19,SHM,Common
Manamorphose,2.61,SHM,Common
Mystic Gate,2.27,SHM,Rare
Fulminator Mage,1.60,SHM,Rare
Gleeful Sabotage,0.70,SHM,Common
Reflecting Pool,0.40,SHM,Rare
Greater Auramancy,0.28,SHM,Rare
Wheel of Sun and Moon,0.28,SHM,Rare
Fracturing Gust,0.27,SHM,Rare
Sunken Ruins,0.27,SHM,Rare
Faerie Macabre,0.21,SHM,Common
Painters Servant,0.21,SHM,Rare
Kitchen Finks,0.15,SHM,Uncommon
Smash to Smithereens,0.09,SHM,Common
Graven Cairns,0.08,SHM,Rare
Umbral Mantle,0.08,SHM,Uncommon
Wooded Bastion,0.06,SHM,Rare
Guttural Response,0.05,SHM,Uncommon
Ballynock Cohort,0.04,SHM,Common
Blight Sickle,0.04,SHM,Common
Boggart Arsonists,0.04,SHM,Common
Cinderbones,0.04,SHM,Common
Devoted Druid,0.04,SHM,Common
Faerie Swarm,0.04,SHM,Uncommon
Flow of Ideas,0.04,SHM,Uncommon
Gravelgill Duo,0.04,SHM,Common
Horde of Boggarts,0.04,SHM,Uncommon
Kithkin Rabble,0.04,SHM,Uncommon
Revelsong Horn,0.04,SHM,Uncommon
Roughshod Mentor,0.04,SHM,Uncommon
Seedcradle Witch,0.04,SHM,Uncommon
Sickle Ripper,0.04,SHM,Common
Silkbind Faerie,0.04,SHM,Common
Strip Bare,0.04,SHM,Common
Tatterkite,0.04,SHM,Uncommon
Toil to Renown,0.04,SHM,Common
Apothecary Initiate,0.03,SHM,Common
Armored Ascension,0.03,SHM,Uncommon
Ashenmoor Cohort,0.03,SHM,Common
Barrenton Cragtreads,0.03,SHM,Common
Barrenton Medic,0.03,SHM,Common
Biting Tether,0.03,SHM,Uncommon
Blistering Dieflyn,0.03,SHM,Common
Bloodshed Fever,0.03,SHM,Common
Burn Trail,0.03,SHM,Common
Cinderhaze Wretch,0.03,SHM,Common
Crabapple Cohort,0.03,SHM,Common
Crowd of Cinders,0.03,SHM,Uncommon
Ember Gale,0.03,SHM,Common
Firespout,0.03,SHM,Uncommon
Foxfire Oak,0.03,SHM,Common
Ghastly Discovery,0.03,SHM,Common
Gloomlance,0.03,SHM,Common
Gloomwidow,0.03,SHM,Uncommon
Gloomwidows Feast,0.03,SHM,Common
Gnarled Effigy,0.03,SHM,Uncommon
Goldenglow Moth,0.03,SHM,Common
Gravelgill Axeshark,0.03,SHM,Common
Illuminated Folio,0.03,SHM,Uncommon
Inescapable Brute,0.03,SHM,Common
Inquisitors Snare,0.03,SHM,Common
Jaws of Stone,0.03,SHM,Uncommon
Kinscaer Harpoonist,0.03,SHM,Common
Loamdragger Giant,0.03,SHM,Common
Loch Korrigan,0.03,SHM,Common
Merrow Grimeblotter,0.03,SHM,Uncommon
Merrow Wavebreakers,0.03,SHM,Common
Mistveil Plains,0.03,SHM,Uncommon
Morselhoarder,0.03,SHM,Common
Mudbrawler Raiders,0.03,SHM,Common
Oonas Gatewarden,0.03,SHM,Common
Pale Wayfarer,0.03,SHM,Uncommon
Parapet Watchers,0.03,SHM,Common
Prismwake Merrow,0.03,SHM,Common
Pyre Charger,0.03,SHM,Uncommon
Ravens Run Dragoon,0.03,SHM,Common
Reknit,0.03,SHM,Uncommon
Repel Intruders,0.03,SHM,Uncommon
Rivers Grasp,0.03,SHM,Uncommon
Rustrazor Butcher,0.03,SHM,Common
Safehold Sentry,0.03,SHM,Common
Scrapbasket,0.03,SHM,Common
Scuttlemutt,0.03,SHM,Common
Scuzzback Marauders,0.03,SHM,Common
Sinking Feeling,0.03,SHM,Common
Slinking Giant,0.03,SHM,Uncommon
Sootwalkers,0.03,SHM,Common
Splitting Headache,0.03,SHM,Common
Tattermunge Maniac,0.03,SHM,Uncommon
Tattermunge Witch,0.03,SHM,Uncommon
Thistledown Duo,0.03,SHM,Common
Thoughtweft Gambit,0.03,SHM,Uncommon
Torpor Dust,0.03,SHM,Common
Tower Above,0.03,SHM,Uncommon
Traitors Roar,0.03,SHM,Common
Trip Noose,0.03,SHM,Uncommon
Wanderbrine Rootcutters,0.03,SHM,Common
Whimwader,0.03,SHM,Common
Wildslayer Elves,0.03,SHM,Common
Woeleecher,0.03,SHM,Common
Zealous Guardian,0.03,SHM,Common
Advice from the Fae,0.02,SHM,Uncommon
Aethertow,0.02,SHM,Common
Aphotic Wisps,0.02,SHM,Common
Ashenmoor Gouger,0.02,SHM,Uncommon
Barkshell Blessing,0.02,SHM,Common
Beseech the Queen,0.02,SHM,Uncommon
Blazethorn Scarecrow,0.02,SHM,Common
Bloodmark Mentor,0.02,SHM,Uncommon
Blowfly Infestation,0.02,SHM,Uncommon
Boggart Ram-Gang,0.02,SHM,Uncommon
Briarberry Cohort,0.02,SHM,Common
Cerulean Wisps,0.02,SHM,Common
Chainbreaker,0.02,SHM,Common
Consign to Dream,0.02,SHM,Common
Corrosive Mentor,0.02,SHM,Uncommon
Corrupt,0.02,SHM,Uncommon
Crimson Wisps,0.02,SHM,Common
Cultbrand Cinder,0.02,SHM,Common
Curse of Chains,0.02,SHM,Common
Cursecatcher,0.02,SHM,Uncommon
Dawnglow Infusion,0.02,SHM,Uncommon
Deepchannel Mentor,0.02,SHM,Uncommon
Demigod of Revenge,0.02,SHM,Rare
Disturbing Plot,0.02,SHM,Common
Dream Salvage,0.02,SHM,Uncommon
Drove of Elves,0.02,SHM,Uncommon
Drowner Initiate,0.02,SHM,Common
Elsewhere Flask,0.02,SHM,Common
Elvish Hexhunter,0.02,SHM,Common
Emberstrike Duo,0.02,SHM,Common
Farhaven Elf,0.02,SHM,Common
Fate Transfer,0.02,SHM,Common
Fire-Lit Thicket,0.02,SHM,Rare
Fists of the Demigod,0.02,SHM,Common
Flame Javelin,0.02,SHM,Uncommon
Flourishing Defenses,0.02,SHM,Uncommon
Fossil Find,0.02,SHM,Uncommon
Giantbaiting,0.02,SHM,Common
Glamer Spinners,0.02,SHM,Uncommon
Grief Tyrant,0.02,SHM,Uncommon
Heap Doll,0.02,SHM,Uncommon
Helm of the Ghastlord,0.02,SHM,Common
Hollowsage,0.02,SHM,Uncommon
Howl of the Night Pack,0.02,SHM,Uncommon
Hungry Spriggan,0.02,SHM,Common
Incremental Blight,0.02,SHM,Uncommon
Inkfathom Infiltrator,0.02,SHM,Uncommon
Inkfathom Witch,0.02,SHM,Uncommon
Intimidator Initiate,0.02,SHM,Common
Juvenile Gloomwidow,0.02,SHM,Common
Kithkin Shielddare,0.02,SHM,Common
Kulrath Knight,0.02,SHM,Uncommon
Last Breath,0.02,SHM,Common
Leech Bonder,0.02,SHM,Uncommon
Leechridden Swamp,0.02,SHM,Uncommon
Lockjaw Snapper,0.02,SHM,Uncommon
Lurebound Scarecrow,0.02,SHM,Uncommon
Madblind Mountain,0.02,SHM,Uncommon
Manaforge Cinder,0.02,SHM,Common
Medicine Runner,0.02,SHM,Common
Memory Sluice,0.02,SHM,Common
Mercy Killing,0.02,SHM,Uncommon
Mine Excavation,0.02,SHM,Common
Mistmeadow Skulk,0.02,SHM,Uncommon
Mistmeadow Witch,0.02,SHM,Uncommon
Moonring Island,0.02,SHM,Uncommon
Mudbrawler Cohort,0.02,SHM,Common
Murderous Redcap,0.02,SHM,Uncommon
Niveous Wisps,0.02,SHM,Common
Nurturer Initiate,0.02,SHM,Common
Old Ghastbark,0.02,SHM,Common
Pili-Pala,0.02,SHM,Common
Plumeveil,0.02,SHM,Uncommon
Poison the Well,0.02,SHM,Common
Polluted Bonds,0.02,SHM,Rare
Power of Fire,0.02,SHM,Common
Presence of Gond,0.02,SHM,Common
Prismatic Omen,0.02,SHM,Rare
Prison Term,0.02,SHM,Uncommon
Puncture Bolt,0.02,SHM,Common
Puppeteer Clique,0.02,SHM,Rare
Puresight Merrow,0.02,SHM,Uncommon
Put Away,0.02,SHM,Common
Raking Canopy,0.02,SHM,Uncommon
Rattleblaze Scarecrow,0.02,SHM,Common
Resplendent Mentor,0.02,SHM,Uncommon
Rite of Consumption,0.02,SHM,Common
Rune-Cervin Rider,0.02,SHM,Common
Runes of the Deus,0.02,SHM,Common
Safehold Duo,0.02,SHM,Common
Safehold Elite,0.02,SHM,Common
Safewright Quest,0.02,SHM,Common
Sapseep Forest,0.02,SHM,Uncommon
Savor the Moment,0.02,SHM,Rare
Scar,0.02,SHM,Common
Scarscale Ritual,0.02,SHM,Common
Scuzzback Scrapper,0.02,SHM,Common
Shield of the Oversoul,0.02,SHM,Common
Smolder Initiate,0.02,SHM,Common
Somnomancer,0.02,SHM,Common
Sootstoke Kindler,0.02,SHM,Common
Spectral Procession,0.02,SHM,Uncommon
Spell Syphon,0.02,SHM,Common
Spiteflame Witch,0.02,SHM,Uncommon
Steel of the Godhead,0.02,SHM,Common
Sygg River Cutthroat,0.02,SHM,Rare
Tattermunge Duo,0.02,SHM,Common
Thornwatch Scarecrow,0.02,SHM,Common
Torrent of Souls,0.02,SHM,Uncommon
Torture,0.02,SHM,Common
Turn to Mist,0.02,SHM,Common
Vexing Shusher,0.02,SHM,Rare
Viridescent Wisps,0.02,SHM,Common
Wasp Lancer,0.02,SHM,Uncommon
Watchwing Scarecrow,0.02,SHM,Common
Wicker Warcrawler,0.02,SHM,Uncommon
Wild Swing,0.02,SHM,Uncommon
Wilt-Leaf Cavaliers,0.02,SHM,Uncommon
Wingrattle Scarecrow,0.02,SHM,Common
Ashenmoor Liege,0.01,SHM,Rare
Augury Adept,0.01,SHM,Rare
Boartusk Liege,0.01,SHM,Rare
Boon Reflection,0.01,SHM,Rare
Cauldron of Souls,0.01,SHM,Rare
Cemetery Puca,0.01,SHM,Rare
Counterbore,0.01,SHM,Rare
Cragganwick Cremator,0.01,SHM,Rare
Deep-Slumber Titan,0.01,SHM,Rare
Deus of Calamity,0.01,SHM,Rare
Din of the Fireherd,0.01,SHM,Rare
Dire Undercurrents,0.01,SHM,Rare
Dramatic Entrance,0.01,SHM,Rare
Dusk Urchins,0.01,SHM,Rare
Elemental Mastery,0.01,SHM,Rare
Enchanted Evening,0.01,SHM,Rare
Everlasting Torment,0.01,SHM,Rare
Furystoke Giant,0.01,SHM,Rare
Ghastlord of Fugue,0.01,SHM,Rare
Glen Elendra Liege,0.01,SHM,Rare
Godhead of Awe,0.01,SHM,Rare
Grim Poppet,0.01,SHM,Rare
Heartmender,0.01,SHM,Rare
Hollowborn Barghest,0.01,SHM,Rare
Impromptu Raid,0.01,SHM,Rare
Isleback Spawn,0.01,SHM,Rare
Knacksaw Clique,0.01,SHM,Rare
Knollspine Dragon,0.01,SHM,Rare
Knollspine Invocation,0.01,SHM,Rare
Mana Reflection,0.01,SHM,Rare
Mass Calcify,0.01,SHM,Rare
Memory Plunder,0.01,SHM,Rare
Midnight Banshee,0.01,SHM,Rare
Mirrorweave,0.01,SHM,Rare
Mossbridge Troll,0.01,SHM,Rare
Oona Queen of the Fae,0.01,SHM,Rare
Oracle of Nectars,0.01,SHM,Rare
Order of Whiteclay,0.01,SHM,Rare
Oversoul of Dusk,0.01,SHM,Rare
Plague of Vermin,0.01,SHM,Rare
Pucas Mischief,0.01,SHM,Rare
Rage Reflection,0.01,SHM,Rare
Reaper King,0.01,SHM,Rare
Rhys the Redeemed,0.01,SHM,Rare
River Kelpie,0.01,SHM,Rare
Rosheen Meanderer,0.01,SHM,Rare
Runed Halo,0.01,SHM,Rare
Spawnwrithe,0.01,SHM,Rare
Spiteful Visions,0.01,SHM,Rare
Swans of Bryn Argoll,0.01,SHM,Rare
Thistledown Liege,0.01,SHM,Rare
Thought Reflection,0.01,SHM,Rare
Twilight Shepherd,0.01,SHM,Rare
Tyrannize,0.01,SHM,Rare
Valleymaker,0.01,SHM,Rare
Wilt-Leaf Liege,0.01,SHM,Rare
Windbrisk Raptor,0.01,SHM,Rare
Witherscale Wurm,0.01,SHM,Rare
Woodfall Primus,0.01,SHM,Rare
Worldpurge,0.01,SHM,Rare
Wort the Raidmother,0.01,SHM,Rare
Wound Reflection,0.01,SHM,Rare
"Tabletop
 1443","DECLINING CARDS
55▼","PRICE CHANGE
-1.27","RISING CARDS
23▲"
Mana Vault,94.40,UMA,Mythic
Phyrexian Altar,93.73,UMA,Rare
Cavern of Souls,84.48,UMA,Mythic
Liliana of the Veil,80.42,UMA,Mythic
Kozilek Butcher of Truth,71.99,UMA,Mythic
Ulamog the Infinite Gyre,71.92,UMA,Mythic
Ancient Tomb,68.36,UMA,Rare
Emrakul the Aeons Torn,47.30,UMA,Mythic
Mikaeus the Unhallowed,46.94,UMA,Mythic
Bitterblossom,46.77,UMA,Mythic
Snapcaster Mage,45.00,UMA,Mythic
Karakas,42.01,UMA,Mythic
Demonic Tutor,40.69,UMA,Rare
Entomb,36.03,UMA,Rare
Urborg Tomb of Yawgmoth,35.01,UMA,Rare
Balefire Dragon,28.70,UMA,Mythic
Karn Liberated,28.51,UMA,Mythic
Tarmogoyf,24.55,UMA,Mythic
Temporal Manipulation,23.00,UMA,Mythic
Dark Depths,20.17,UMA,Mythic
Phyrexian Tower,19.85,UMA,Rare
Gamble,18.99,UMA,Rare
Engineered Explosives,18.55,UMA,Rare
Platinum Emperion,16.94,UMA,Mythic
Life from the Loam,15.44,UMA,Rare
Noble Hierarch,15.30,UMA,Rare
Sigarda Host of Herons,14.99,UMA,Mythic
Back to Basics,13.48,UMA,Rare
Fauna Shaman,13.16,UMA,Rare
Eldrazi Conscription,13.07,UMA,Rare
Daybreak Coronet,13.00,UMA,Rare
Vengevine,12.98,UMA,Mythic
Reanimate,12.01,UMA,Rare
Seize the Day,10.00,UMA,Rare
Glen Elendra Archmage,9.99,UMA,Rare
All Is Dust,8.50,UMA,Rare
Lord of Extinction,8.50,UMA,Mythic
Visions of Beyond,7.99,UMA,Rare
Pattern of Rebirth,7.58,UMA,Rare
Buried Alive,6.05,UMA,Uncommon
Sublime Archangel,5.49,UMA,Rare
Flagstones of Trokair,5.28,UMA,Rare
Leovold Emissary of Trest,5.26,UMA,Mythic
Chainers Edict,5.19,UMA,Uncommon
Gaddock Teeg,5.00,UMA,Rare
Vexing Devil,4.65,UMA,Rare
Laboratory Maniac,4.18,UMA,Uncommon
Eternal Witness,4.09,UMA,Uncommon
Celestial Colonnade,4.00,UMA,Rare
Lava Spike,3.77,UMA,Uncommon
Creeping Tar Pit,3.51,UMA,Rare
Golgari Grave-Troll,3.50,UMA,Rare
Anger,3.01,UMA,Uncommon
Woodfall Primus,2.99,UMA,Rare
Goryos Vengeance,2.91,UMA,Rare
Devoted Druid,2.85,UMA,Uncommon
Through the Breach,2.25,UMA,Rare
Wall of Reverence,2.06,UMA,Rare
Maelstrom Pulse,2.00,UMA,Rare
Reya Dawnbringer,2.00,UMA,Rare
Fulminator Mage,1.99,UMA,Rare
Kodamas Reach,1.98,UMA,Common
Raging Ravine,1.84,UMA,Rare
Frantic Search,1.79,UMA,Common
Mistveil Plains,1.77,UMA,Uncommon
Dig Through Time,1.55,UMA,Rare
Thespians Stage,1.50,UMA,Rare
Desperate Ritual,1.47,UMA,Uncommon
Slippery Bogle,1.45,UMA,Uncommon
Bridge from Below,1.42,UMA,Rare
Apprentice Necromancer,1.38,UMA,Uncommon
Lavaclaw Reaches,1.31,UMA,Rare
Countersquall,1.25,UMA,Uncommon
Sovereigns of Lost Alara,1.21,UMA,Rare
Angel of Despair,1.15,UMA,Uncommon
Golgari Thug,1.07,UMA,Uncommon
Artisan of Kozilek,1.04,UMA,Uncommon
Disrupting Shoal,0.99,UMA,Rare
Reveillark,0.99,UMA,Rare
Golgari Charm,0.97,UMA,Uncommon
Seismic Assault,0.97,UMA,Rare
Sleight of Hand,0.97,UMA,Uncommon
Songs of the Damned,0.97,UMA,Uncommon
Kitchen Finks,0.95,UMA,Uncommon
Containment Priest,0.93,UMA,Rare
Dakmor Salvage,0.93,UMA,Uncommon
Stirring Wildwood,0.75,UMA,Rare
Squee Goblin Nabob,0.66,UMA,Rare
Nourishing Shoal,0.65,UMA,Rare
Spoils of the Vault,0.65,UMA,Rare
Young Pyromancer,0.65,UMA,Uncommon
Fecundity,0.62,UMA,Uncommon
Faithless Looting,0.58,UMA,Common
Prismatic Lens,0.55,UMA,Uncommon
Runed Halo,0.53,UMA,Rare
Foil,0.50,UMA,Common
Hyena Umbra,0.50,UMA,Common
Magus of the Bazaar,0.50,UMA,Rare
Shirei Shizos Caretaker,0.50,UMA,Uncommon
Tasigur the Golden Fang,0.50,UMA,Rare
Desolate Lighthouse,0.49,UMA,Rare
Rogues Passage,0.49,UMA,Uncommon
Talrand Sky Summoner,0.49,UMA,Rare
Shriekmaw,0.48,UMA,Uncommon
Murderous Redcap,0.46,UMA,Uncommon
Brawn,0.45,UMA,Uncommon
Hero of Iroas,0.44,UMA,Uncommon
Circular Logic,0.40,UMA,Uncommon
Dawn Charm,0.40,UMA,Uncommon
Snake Umbra,0.40,UMA,Uncommon
Spider Umbra,0.39,UMA,Common
Conflagrate,0.37,UMA,Uncommon
Treasure Cruise,0.37,UMA,Common
Ulamogs Crusher,0.37,UMA,Common
Heap Doll,0.36,UMA,Uncommon
Archaeomancer,0.35,UMA,Common
Raid Bombardment,0.35,UMA,Common
Terramorphic Expanse,0.35,UMA,Common
Dreamscape Artist,0.34,UMA,Uncommon
Rise from the Tides,0.34,UMA,Uncommon
Mage-Ring Network,0.33,UMA,Uncommon
Boar Umbra,0.30,UMA,Uncommon
Fiend Hunter,0.30,UMA,Uncommon
Fire  Ice,0.30,UMA,Common
Sigil of the New Dawn,0.30,UMA,Uncommon
Spider Spawning,0.30,UMA,Uncommon
Unburial Rites,0.30,UMA,Uncommon
Become Immense,0.29,UMA,Uncommon
Gurmag Angler,0.29,UMA,Common
Phalanx Leader,0.29,UMA,Uncommon
Miraculous Recovery,0.28,UMA,Uncommon
Rally the Peasants,0.28,UMA,Uncommon
Angelic Renewal,0.27,UMA,Common
Boneyard Wurm,0.27,UMA,Uncommon
Emancipation Angel,0.27,UMA,Uncommon
Ingot Chewer,0.26,UMA,Common
Penumbra Wurm,0.26,UMA,Uncommon
Urban Evolution,0.26,UMA,Uncommon
Akroan Crusader,0.25,UMA,Common
Ancestors Chosen,0.25,UMA,Uncommon
Appetite for Brains,0.25,UMA,Uncommon
Basking Rootwalla,0.25,UMA,Common
Blast of Genius,0.25,UMA,Uncommon
Bloodflow Connoisseur,0.25,UMA,Common
Brazen Scourge,0.25,UMA,Uncommon
Death Denied,0.25,UMA,Common
Double Cleave,0.25,UMA,Common
Fiery Temper,0.25,UMA,Common
Firewing Phoenix,0.25,UMA,Uncommon
Forbidden Alchemy,0.25,UMA,Uncommon
Fume Spitter,0.25,UMA,Common
Furnace Celebration,0.25,UMA,Uncommon
Garna the Bloodflame,0.25,UMA,Uncommon
Generator Servant,0.25,UMA,Common
Ghoulsteed,0.25,UMA,Uncommon
Golgari Brownscale,0.25,UMA,Common
Grave Strength,0.25,UMA,Uncommon
Groundskeeper,0.25,UMA,Common
Heliods Pilgrim,0.25,UMA,Common
Hero of Leina Tower,0.25,UMA,Uncommon
Hissing Iguanar,0.25,UMA,Common
Iridescent Drake,0.25,UMA,Uncommon
Living Lore,0.25,UMA,Uncommon
Magmaw,0.25,UMA,Uncommon
Mahamoti Djinn,0.25,UMA,Uncommon
